epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2147.47,1.31946,2.21898,1.75037,0.48542,0.3406,0.34993,0.15588,2.03902,2.71102,2.4622,0.000908387,0.000908387,0.000908387
186,2158.98,1.30553,2.23906,1.74138,0.27761,0.32249,0.22806,0.09425,2.0583,3.09383,2.41299,0.000905557,0.000905557,0.000905557
187,2170.5,1.29883,2.1935,1.75496,0.39154,0.32405,0.30808,0.14309,2.09038,2.74919,2.45413,0.000902728,0.000902728,0.000902728
188,2182.49,1.3025,2.21226,1.73372,0.52263,0.31289,0.33043,0.14655,2.02621,2.68554,2.38318,0.000899898,0.000899898,0.000899898
189,2194.23,1.29813,2.22619,1.73706,0.54386,0.30124,0.34338,0.1628,1.98196,2.67302,2.39574,0.000897069,0.000897069,0.000897069
190,2205.94,1.30657,2.18254,1.75197,0.40879,0.30799,0.3146,0.15798,2.02051,2.66542,2.50507,0.00089424,0.00089424,0.00089424
191,2217.72,1.2996,2.16388,1.7395,0.41593,0.31047,0.29441,0.13193,2.0441,2.65456,2.52989,0.00089141,0.00089141,0.00089141
192,2229.2,1.29759,2.17888,1.74543,0.43016,0.30498,0.32238,0.16354,2.06941,2.66834,2.49334,0.000888581,0.000888581,0.000888581
193,2240.89,1.32375,2.22911,1.75698,0.36539,0.34554,0.32533,0.1595,2.08407,2.67944,2.54378,0.000885751,0.000885751,0.000885751
194,2252.45,1.25696,2.14808,1.71661,0.42691,0.3301,0.35227,0.17102,2.04602,2.61621,2.58052,0.000882922,0.000882922,0.000882922
195,2264.46,1.29486,2.19873,1.73522,0.41724,0.36089,0.34271,0.16573,2.0272,2.67384,2.54587,0.000880093,0.000880093,0.000880093
196,2275.95,1.27214,2.12589,1.70742,0.3174,0.35578,0.32258,0.14797,2.07423,2.65912,2.49231,0.000877263,0.000877263,0.000877263
197,2287.45,1.28154,2.12891,1.71385,0.38723,0.40203,0.33415,0.14513,2.01376,2.59274,2.4003,0.000874434,0.000874434,0.000874434
198,2298.94,1.31872,2.17363,1.74467,0.30937,0.35784,0.29827,0.13758,2.07023,2.68548,2.43844,0.000871604,0.000871604,0.000871604
199,2310.41,1.26914,2.12721,1.70642,0.39058,0.37482,0.34217,0.17034,1.97827,2.70737,2.44989,0.000868775,0.000868775,0.000868775
200,2322.77,1.30201,2.17396,1.73165,0.40884,0.34357,0.32424,0.15422,2.08009,2.57728,2.53232,0.000865945,0.000865945,0.000865945
201,2339.64,1.27624,2.15816,1.71154,0.42203,0.34018,0.32869,0.15977,2.09271,2.6999,2.55873,0.000863116,0.000863116,0.000863116
202,2353.55,1.28288,2.17082,1.72239,0.36212,0.32806,0.3342,0.17271,2.0032,2.57068,2.4032,0.000860287,0.000860287,0.000860287
203,2367.45,1.28249,2.14426,1.71496,0.4029,0.32067,0.30421,0.15466,2.01173,2.67388,2.42808,0.000857457,0.000857457,0.000857457
204,2380.3,1.2549,2.10083,1.70714,0.34945,0.38587,0.31555,0.1679,1.95824,2.66618,2.35122,0.000854628,0.000854628,0.000854628
205,2393.28,1.26685,2.11074,1.71273,0.37546,0.29277,0.30937,0.15032,1.97061,2.65134,2.40047,0.000851798,0.000851798,0.000851798
206,2406.43,1.30189,2.10842,1.72049,0.3869,0.35952,0.33232,0.15985,1.9532,2.77374,2.41038,0.000848969,0.000848969,0.000848969
207,2419.15,1.29422,2.12796,1.72892,0.47836,0.37521,0.34739,0.16653,1.92824,2.57821,2.35642,0.000846139,0.000846139,0.000846139
208,2432.04,1.23316,2.08852,1.67932,0.41855,0.33608,0.33856,0.17875,2.04509,2.82776,2.43276,0.00084331,0.00084331,0.00084331
209,2444.67,1.23178,2.05316,1.68464,0.33498,0.3543,0.3153,0.16766,1.99051,2.6766,2.39451,0.000840481,0.000840481,0.000840481
210,2457.71,1.25136,2.03989,1.69648,0.49964,0.34411,0.36135,0.18472,2.01432,2.55651,2.48859,0.000837651,0.000837651,0.000837651
211,2470.33,1.242,2.07889,1.67583,0.31971,0.3753,0.3167,0.16198,1.99267,2.719,2.4527,0.000834822,0.000834822,0.000834822
212,2483.1,1.27898,2.10788,1.71994,0.37502,0.35186,0.35735,0.1692,1.98327,2.55429,2.3594,0.000831992,0.000831992,0.000831992
213,2496.22,1.26583,2.09727,1.71177,0.48472,0.37539,0.3496,0.17627,1.92261,2.57326,2.37332,0.000829163,0.000829163,0.000829163
214,2508.99,1.26768,2.05862,1.69637,0.52825,0.31666,0.36503,0.18879,1.94246,2.70801,2.39134,0.000826334,0.000826334,0.000826334
215,2521.73,1.23985,2.02719,1.67839,0.53356,0.33283,0.37344,0.18317,1.93299,2.46241,2.35093,0.000823504,0.000823504,0.000823504
216,2534.57,1.26164,2.09056,1.69328,0.38082,0.36891,0.33825,0.16905,2.0614,2.58573,2.51695,0.000820675,0.000820675,0.000820675
217,2547.5,1.24439,2.05664,1.676,0.50295,0.32266,0.35499,0.18421,1.98939,2.51759,2.48234,0.000817845,0.000817845,0.000817845
218,2560.41,1.23198,1.99405,1.65963,0.44954,0.38085,0.36688,0.17501,2.03205,2.62054,2.508,0.000815016,0.000815016,0.000815016
219,2573.12,1.23828,2.05236,1.67381,0.50149,0.36737,0.36494,0.17696,2.01982,2.5293,2.51334,0.000812186,0.000812186,0.000812186
220,2585.76,1.22324,2.02043,1.67287,0.41325,0.35551,0.36766,0.1984,1.96919,2.55482,2.47968,0.000809357,0.000809357,0.000809357
221,2598.49,1.23593,2.00513,1.67039,0.41557,0.39359,0.35587,0.18378,1.98456,2.63866,2.47177,0.000806528,0.000806528,0.000806528
222,2611.41,1.19957,1.99893,1.65129,0.43091,0.32031,0.33191,0.16853,2.04608,2.64963,2.53676,0.000803698,0.000803698,0.000803698
223,2624.79,1.24351,2.01279,1.68272,0.39693,0.34037,0.33358,0.16265,2.03851,2.6336,2.55258,0.000800869,0.000800869,0.000800869
224,2637.69,1.22623,2.01716,1.67356,0.41928,0.31228,0.32393,0.16862,1.97633,2.58386,2.48113,0.000798039,0.000798039,0.000798039
225,2650.39,1.21797,1.9753,1.65955,0.34946,0.3785,0.32398,0.15239,2.11163,2.63539,2.61387,0.00079521,0.00079521,0.00079521
226,2663.31,1.23908,1.98405,1.67536,0.34892,0.40248,0.32673,0.16502,2.02968,2.53572,2.48374,0.00079238,0.00079238,0.00079238
227,2676.23,1.22996,1.97138,1.66383,0.44424,0.36691,0.3521,0.18058,2.00579,2.48265,2.47076,0.000789551,0.000789551,0.000789551
228,2688.83,1.23651,1.99656,1.6721,0.39271,0.35961,0.35828,0.18873,1.95495,2.56013,2.42374,0.000786722,0.000786722,0.000786722
229,2701.79,1.23803,1.98261,1.67709,0.38245,0.41361,0.34465,0.1709,2.03409,2.54388,2.49025,0.000783892,0.000783892,0.000783892
230,2714.86,1.21877,1.96173,1.65231,0.28736,0.36362,0.31134,0.16942,2.0819,2.57835,2.5514,0.000781063,0.000781063,0.000781063
231,2727.85,1.21059,1.96901,1.66539,0.4436,0.38796,0.37077,0.1932,2.0416,2.64226,2.52751,0.000778233,0.000778233,0.000778233
232,2740.79,1.2329,1.95529,1.66836,0.52492,0.36344,0.37061,0.18721,2.07286,2.54842,2.55075,0.000775404,0.000775404,0.000775404
233,2753.86,1.18972,1.93681,1.63356,0.49764,0.36303,0.35581,0.17859,2.04249,2.61065,2.49544,0.000772575,0.000772575,0.000772575
234,2766.68,1.21976,1.95141,1.65543,0.25992,0.4411,0.31091,0.16792,2.07154,2.6694,2.55594,0.000769745,0.000769745,0.000769745
235,2779.64,1.21449,1.95165,1.64666,0.46128,0.30913,0.29762,0.15331,2.1207,2.68604,2.58817,0.000766916,0.000766916,0.000766916
236,2793,1.2054,1.94565,1.64743,0.38826,0.37093,0.32017,0.16715,2.07351,2.57583,2.59047,0.000764086,0.000764086,0.000764086
237,2806.29,1.18631,1.89918,1.62437,0.5389,0.29037,0.32934,0.15891,2.04274,2.63983,2.58331,0.000761257,0.000761257,0.000761257
238,2819.76,1.21685,1.94998,1.65191,0.35126,0.42182,0.34907,0.16499,2.03676,2.6242,2.51727,0.000758427,0.000758427,0.000758427
239,2832.59,1.2085,1.92381,1.65673,0.45854,0.31595,0.35095,0.16909,2.02857,2.61861,2.55421,0.000755598,0.000755598,0.000755598
240,2845.47,1.20118,1.85937,1.63558,0.37915,0.34265,0.31915,0.16169,2.05445,2.72884,2.56422,0.000752769,0.000752769,0.000752769
241,2858.28,1.20849,1.90565,1.6343,0.53928,0.29331,0.34588,0.16459,2.05885,2.51732,2.56442,0.000749939,0.000749939,0.000749939
242,2871.07,1.21251,1.8967,1.63998,0.45576,0.37165,0.36857,0.17872,2.06446,2.67252,2.53964,0.00074711,0.00074711,0.00074711
243,2883.61,1.20078,1.90207,1.64351,0.5008,0.28582,0.33275,0.17324,2.02988,2.69477,2.56187,0.00074428,0.00074428,0.00074428
244,2896.39,1.19078,1.9282,1.62507,0.37643,0.39542,0.33611,0.17498,2.10269,2.62466,2.73249,0.000741451,0.000741451,0.000741451
245,2909.14,1.18974,1.91783,1.63052,0.48893,0.36095,0.36622,0.18937,2.09858,2.59844,2.56685,0.000738622,0.000738622,0.000738622
246,2922.12,1.15251,1.83118,1.5931,0.41871,0.3302,0.34428,0.18105,2.0927,2.65173,2.55674,0.000735792,0.000735792,0.000735792
247,2935.25,1.15165,1.82798,1.59956,0.40524,0.39126,0.35459,0.17428,2.10224,2.61259,2.53334,0.000732963,0.000732963,0.000732963
248,2947.91,1.18041,1.8769,1.62653,0.38992,0.34384,0.34704,0.16972,2.12315,2.63642,2.639,0.000730133,0.000730133,0.000730133
249,2960.52,1.15769,1.81188,1.58693,0.42407,0.35569,0.35347,0.16883,2.1283,2.68219,2.7004,0.000727304,0.000727304,0.000727304
250,2973.08,1.15612,1.81353,1.60526,0.34378,0.35542,0.32797,0.15638,2.10646,2.7143,2.73017,0.000724474,0.000724474,0.000724474
251,2986.07,1.19343,1.8647,1.63141,0.43871,0.30079,0.32298,0.16769,2.03316,2.63412,2.59513,0.000721645,0.000721645,0.000721645
252,2998.92,1.17129,1.82626,1.61602,0.49312,0.32378,0.347,0.17848,2.09725,2.67179,2.60015,0.000718816,0.000718816,0.000718816
253,3011.7,1.16402,1.8235,1.59872,0.44766,0.38979,0.34225,0.16573,2.11226,2.62662,2.64707,0.000715986,0.000715986,0.000715986
254,3024.3,1.15087,1.7985,1.59256,0.42008,0.40183,0.39026,0.19394,2.02028,2.60331,2.54082,0.000713157,0.000713157,0.000713157
255,3037.22,1.18235,1.87695,1.62789,0.46067,0.36746,0.359,0.17685,2.09344,2.65512,2.64093,0.000710327,0.000710327,0.000710327
256,3050.09,1.16268,1.80491,1.60983,0.38192,0.44106,0.3756,0.19252,2.14865,2.58,2.66191,0.000707498,0.000707498,0.000707498
257,3062.72,1.14235,1.77735,1.5877,0.40003,0.42556,0.37753,0.21146,2.1254,2.51455,2.64915,0.000704668,0.000704668,0.000704668
258,3075.68,1.18751,1.85544,1.62353,0.44689,0.35533,0.3613,0.18315,2.08803,2.58832,2.62727,0.000701839,0.000701839,0.000701839
259,3088.5,1.15719,1.76584,1.59118,0.3988,0.38679,0.35091,0.17184,2.07377,2.64291,2.5523,0.00069901,0.00069901,0.00069901
260,3100.94,1.15581,1.82023,1.60515,0.37573,0.45406,0.37731,0.1925,2.06032,2.47402,2.54789,0.00069618,0.00069618,0.00069618
261,3113.67,1.14318,1.7882,1.59573,0.51109,0.33198,0.35242,0.16447,2.09856,2.56794,2.6423,0.000693351,0.000693351,0.000693351
262,3126.67,1.18233,1.86813,1.62031,0.39448,0.44742,0.33563,0.18509,1.98838,2.62478,2.46841,0.000690521,0.000690521,0.000690521
263,3139.53,1.16407,1.81028,1.5929,0.42182,0.39856,0.34592,0.18419,2.0279,2.68588,2.51384,0.000687692,0.000687692,0.000687692
264,3152.29,1.14694,1.76653,1.58194,0.39655,0.39071,0.35564,0.1926,2.1214,2.70713,2.63502,0.000684863,0.000684863,0.000684863
265,3165.47,1.14009,1.74371,1.59893,0.41535,0.42403,0.35575,0.18296,2.16515,2.53419,2.65963,0.000682033,0.000682033,0.000682033
266,3178.87,1.16724,1.78161,1.58976,0.44086,0.44921,0.39589,0.19966,2.14298,2.59624,2.66873,0.000679204,0.000679204,0.000679204
267,3191.98,1.11811,1.72793,1.55717,0.53175,0.38573,0.37744,0.18503,2.07457,2.74134,2.5542,0.000676374,0.000676374,0.000676374
268,3204.79,1.13765,1.71356,1.57275,0.54027,0.34692,0.38228,0.18441,2.06911,2.6928,2.6119,0.000673545,0.000673545,0.000673545
269,3217.69,1.11399,1.7271,1.55863,0.40054,0.3759,0.3392,0.17829,2.10178,2.68193,2.66922,0.000670715,0.000670715,0.000670715
270,3230.99,1.12171,1.7438,1.56961,0.4538,0.38679,0.34096,0.18733,2.16513,2.57111,2.73885,0.000667886,0.000667886,0.000667886
271,3244.15,1.15735,1.77441,1.58406,0.43572,0.4248,0.36289,0.18369,2.15591,2.59474,2.73446,0.000665057,0.000665057,0.000665057
272,3257.04,1.13414,1.73527,1.57585,0.46855,0.33225,0.34814,0.17785,2.15445,2.67322,2.73536,0.000662227,0.000662227,0.000662227
273,3270.02,1.15268,1.80858,1.59085,0.56038,0.32266,0.36914,0.17876,2.15502,2.54121,2.71659,0.000659398,0.000659398,0.000659398
274,3282.83,1.15558,1.78509,1.57792,0.43025,0.40613,0.36733,0.19125,2.15109,2.52846,2.67427,0.000656568,0.000656568,0.000656568
275,3295.62,1.13168,1.75288,1.57573,0.4848,0.37426,0.37703,0.19291,2.17351,2.43833,2.77224,0.000653739,0.000653739,0.000653739
276,3308.5,1.11689,1.70686,1.56784,0.53811,0.31291,0.37785,0.1866,2.20567,2.5159,2.78141,0.000650909,0.000650909,0.000650909
277,3321.45,1.11014,1.67757,1.55891,0.4351,0.43818,0.37887,0.19478,2.17163,2.50522,2.72599,0.00064808,0.00064808,0.00064808
278,3334.56,1.11595,1.68205,1.55538,0.43292,0.39838,0.37151,0.20048,2.14929,2.61234,2.77929,0.000645251,0.000645251,0.000645251
279,3347.41,1.14774,1.75984,1.57858,0.32337,0.44553,0.34501,0.17639,2.1351,2.66533,2.68753,0.000642421,0.000642421,0.000642421
280,3360.38,1.10067,1.70468,1.54378,0.46015,0.42976,0.38715,0.1835,2.12202,2.67118,2.68388,0.000639592,0.000639592,0.000639592
281,3373.26,1.1034,1.67605,1.54981,0.4093,0.45693,0.39291,0.19119,2.12097,2.50383,2.71044,0.000636762,0.000636762,0.000636762
282,3386.04,1.13003,1.72147,1.56853,0.4381,0.34402,0.37083,0.19689,2.17042,2.4904,2.73969,0.000633933,0.000633933,0.000633933
283,3399.03,1.11419,1.69297,1.56358,0.46171,0.32724,0.34979,0.17922,2.09695,2.73637,2.65242,0.000631104,0.000631104,0.000631104
284,3411.85,1.09607,1.65943,1.54015,0.34719,0.41209,0.34169,0.17444,2.05713,2.64331,2.57353,0.000628274,0.000628274,0.000628274
285,3424.73,1.09134,1.60099,1.5347,0.44593,0.33991,0.33068,0.17262,2.0844,2.62035,2.5546,0.000625445,0.000625445,0.000625445
286,3437.59,1.12498,1.67222,1.54613,0.49763,0.34366,0.34116,0.16235,2.14937,2.68034,2.72027,0.000622615,0.000622615,0.000622615
287,3450.33,1.10316,1.66958,1.54541,0.4237,0.35887,0.35113,0.17613,2.16113,2.52248,2.70692,0.000619786,0.000619786,0.000619786
288,3463.37,1.08142,1.62341,1.53228,0.37092,0.39852,0.35479,0.18421,2.21489,2.5382,2.79074,0.000616956,0.000616956,0.000616956
289,3475.96,1.11319,1.67781,1.55863,0.47205,0.39472,0.38405,0.19987,2.02922,2.5849,2.66293,0.000614127,0.000614127,0.000614127
290,3488.74,1.12023,1.64623,1.56005,0.44275,0.40239,0.37234,0.19105,2.06929,2.58991,2.67447,0.000611298,0.000611298,0.000611298
291,3501.76,1.11466,1.62265,1.54207,0.35238,0.44598,0.37538,0.18912,2.09407,2.54669,2.65602,0.000608468,0.000608468,0.000608468
292,3514.63,1.11592,1.65475,1.55451,0.46705,0.39044,0.38191,0.19044,2.11501,2.58838,2.69078,0.000605639,0.000605639,0.000605639
293,3527.56,1.09649,1.62353,1.5292,0.4933,0.32912,0.36013,0.1824,2.05267,2.56664,2.61787,0.000602809,0.000602809,0.000602809
294,3540.38,1.07042,1.60757,1.52456,0.45714,0.39017,0.37088,0.20232,2.08961,2.56273,2.69968,0.00059998,0.00059998,0.00059998
295,3553.42,1.10146,1.63234,1.54304,0.3731,0.42529,0.36218,0.18193,2.09318,2.55508,2.66091,0.000597151,0.000597151,0.000597151
296,3566.08,1.08976,1.61537,1.52323,0.40835,0.41014,0.36544,0.17212,2.10832,2.58904,2.69699,0.000594321,0.000594321,0.000594321
297,3579.21,1.0819,1.61452,1.5249,0.44324,0.42191,0.38066,0.18253,2.11747,2.49329,2.65216,0.000591492,0.000591492,0.000591492
298,3592.03,1.0794,1.63824,1.53149,0.45558,0.40631,0.37245,0.18752,2.06821,2.5367,2.58118,0.000588662,0.000588662,0.000588662
299,3605.08,1.07608,1.58957,1.51328,0.41684,0.41235,0.37434,0.18417,2.02702,2.56948,2.59251,0.000585833,0.000585833,0.000585833
300,3618.06,1.06912,1.59225,1.51652,0.4967,0.37279,0.38184,0.18825,2.12526,2.46939,2.66414,0.000583003,0.000583003,0.000583003
301,3630.77,1.0641,1.54598,1.49298,0.4069,0.39793,0.36344,0.18595,2.14923,2.53916,2.66165,0.000580174,0.000580174,0.000580174
302,3643.64,1.10994,1.61609,1.53465,0.40924,0.43529,0.37003,0.19263,2.08384,2.41471,2.63923,0.000577345,0.000577345,0.000577345
303,3656.19,1.067,1.56983,1.50907,0.52074,0.31657,0.34648,0.18006,2.08517,2.49392,2.57572,0.000574515,0.000574515,0.000574515
304,3669.01,1.05503,1.60163,1.49521,0.48414,0.38275,0.35309,0.18058,2.07789,2.60131,2.58697,0.000571686,0.000571686,0.000571686
305,3681.72,1.05872,1.54674,1.50788,0.48643,0.36353,0.34781,0.17068,2.19618,2.57166,2.82353,0.000568856,0.000568856,0.000568856
306,3694.64,1.051,1.53655,1.49361,0.39705,0.41014,0.34105,0.16814,2.17601,2.50946,2.75556,0.000566027,0.000566027,0.000566027
307,3707.61,1.08489,1.61731,1.52564,0.48036,0.34027,0.36434,0.18227,2.0975,2.58232,2.64545,0.000563197,0.000563197,0.000563197
308,3720.65,1.06306,1.57684,1.49228,0.48179,0.39053,0.37691,0.19632,2.11116,2.46554,2.69075,0.000560368,0.000560368,0.000560368
309,3733.32,1.07252,1.57573,1.51341,0.51348,0.40221,0.38199,0.19306,2.1744,2.6009,2.78523,0.000557539,0.000557539,0.000557539
310,3745.97,1.04533,1.5322,1.48433,0.39534,0.39446,0.34289,0.18172,2.14439,2.71111,2.73133,0.000554709,0.000554709,0.000554709
311,3758.84,1.04242,1.51871,1.4824,0.46898,0.38296,0.35068,0.1894,2.16559,2.69805,2.76995,0.00055188,0.00055188,0.00055188
312,3771.65,1.03962,1.51332,1.47994,0.40215,0.43358,0.35479,0.19265,2.23695,2.55832,2.79546,0.00054905,0.00054905,0.00054905
313,3784.36,1.05812,1.52351,1.49586,0.34923,0.31909,0.27947,0.15767,2.20281,2.77096,2.7753,0.000546221,0.000546221,0.000546221
314,3797.24,1.05511,1.55764,1.49123,0.45081,0.39524,0.33712,0.17017,2.17494,2.64211,2.74568,0.000543392,0.000543392,0.000543392
315,3810.01,1.05981,1.53581,1.49978,0.40682,0.36344,0.31964,0.15658,2.21409,2.75466,2.76962,0.000540562,0.000540562,0.000540562
316,3822.82,1.07093,1.53231,1.50132,0.40767,0.38167,0.33073,0.16946,2.15841,2.87182,2.75379,0.000537733,0.000537733,0.000537733
317,3835.33,1.03413,1.50855,1.46912,0.44001,0.41511,0.35296,0.18575,2.13473,2.64586,2.76381,0.000534903,0.000534903,0.000534903
318,3848.24,1.03655,1.5198,1.48202,0.49607,0.41006,0.36591,0.17655,2.10654,2.62768,2.69066,0.000532074,0.000532074,0.000532074
319,3861.03,1.04801,1.49886,1.48968,0.52026,0.39229,0.38483,0.18012,2.17941,2.58073,2.80377,0.000529244,0.000529244,0.000529244
320,3873.87,1.0493,1.50384,1.47659,0.38724,0.39795,0.35576,0.17626,2.23023,2.61613,2.84655,0.000526415,0.000526415,0.000526415
321,3887.03,1.03741,1.53579,1.48094,0.47507,0.37036,0.37087,0.18759,2.2329,2.59106,2.79642,0.000523586,0.000523586,0.000523586
322,3900.84,1.04471,1.519,1.47725,0.41483,0.38224,0.33784,0.1776,2.22041,2.61237,2.76178,0.000520756,0.000520756,0.000520756
323,3914.1,1.02848,1.48688,1.46586,0.44998,0.41379,0.377,0.19618,2.13623,2.55103,2.63914,0.000517927,0.000517927,0.000517927
324,3927.12,1.02533,1.49157,1.4787,0.45743,0.37913,0.35989,0.19135,2.24494,2.50994,2.79789,0.000515097,0.000515097,0.000515097
325,3940.27,1.02575,1.51114,1.46536,0.38376,0.42556,0.35542,0.18371,2.27688,2.55523,2.92606,0.000512268,0.000512268,0.000512268
326,3953.42,1.02507,1.49721,1.46215,0.458,0.37243,0.37102,0.19522,2.25696,2.51226,2.87226,0.000509438,0.000509438,0.000509438
327,3966.86,1.02762,1.46024,1.45033,0.36723,0.39053,0.33774,0.16741,2.25848,2.51625,2.83913,0.000506609,0.000506609,0.000506609
328,3980.04,1.01271,1.46253,1.46145,0.43277,0.40257,0.36524,0.16837,2.2283,2.62277,2.80628,0.00050378,0.00050378,0.00050378
329,3993.17,1.04431,1.5383,1.48604,0.44102,0.36396,0.34524,0.17192,2.26818,2.60935,2.93737,0.00050095,0.00050095,0.00050095
330,4006.2,1.03134,1.4931,1.47046,0.494,0.37702,0.36459,0.17771,2.25643,2.48712,2.94198,0.000498121,0.000498121,0.000498121
331,4019.45,1.01302,1.45876,1.45313,0.50404,0.37485,0.35778,0.16083,2.21171,2.54804,2.86529,0.000495291,0.000495291,0.000495291
332,4032.82,1.02658,1.46155,1.46219,0.42593,0.3982,0.36267,0.17002,2.20723,2.53964,2.79803,0.000492462,0.000492462,0.000492462
333,4045.72,1.01422,1.49881,1.45778,0.48663,0.40996,0.36144,0.18063,2.18993,2.66886,2.74496,0.000489633,0.000489633,0.000489633
334,4058.48,0.9925,1.41948,1.43439,0.39765,0.35934,0.33998,0.16731,2.23044,2.73119,2.80304,0.000486803,0.000486803,0.000486803
335,4071.3,0.99923,1.42865,1.43898,0.44373,0.37738,0.34776,0.16819,2.24136,2.68242,2.77833,0.000483974,0.000483974,0.000483974
336,4083.81,1.03309,1.46845,1.46249,0.48643,0.3616,0.3296,0.16398,2.21501,2.64921,2.79203,0.000481144,0.000481144,0.000481144
337,4096.59,1.01995,1.45065,1.451,0.48911,0.3575,0.34553,0.16792,2.23051,2.70214,2.79301,0.000478315,0.000478315,0.000478315
338,4109.28,1.00506,1.43409,1.45845,0.42191,0.41014,0.34851,0.17605,2.22079,2.64196,2.78002,0.000475485,0.000475485,0.000475485
339,4122.28,0.99759,1.43177,1.43533,0.38099,0.3359,0.31228,0.16677,2.18624,2.61144,2.77659,0.000472656,0.000472656,0.000472656
340,4135.52,1.01392,1.44636,1.45675,0.48851,0.31822,0.34213,0.1567,2.1877,2.70795,2.76849,0.000469827,0.000469827,0.000469827
341,4148.4,1.01443,1.4902,1.45752,0.34194,0.42429,0.33195,0.15959,2.22257,2.65457,2.76466,0.000466997,0.000466997,0.000466997
342,4161.13,0.9827,1.38941,1.43857,0.57631,0.30872,0.35107,0.1761,2.19897,2.69388,2.80109,0.000464168,0.000464168,0.000464168
343,4173.62,0.99044,1.40281,1.43616,0.41149,0.41681,0.36157,0.17962,2.18077,2.74145,2.79536,0.000461338,0.000461338,0.000461338
344,4186.5,0.99317,1.39143,1.43429,0.52471,0.37102,0.35891,0.18933,2.19001,2.6332,2.78842,0.000458509,0.000458509,0.000458509
345,4199.47,1.00402,1.44784,1.43922,0.47513,0.3826,0.34342,0.17201,2.25231,2.5993,2.89163,0.00045568,0.00045568,0.00045568
346,4212.42,1.00157,1.4141,1.44249,0.49624,0.33722,0.35194,0.16763,2.24031,2.61719,2.89758,0.00045285,0.00045285,0.00045285
347,4225.24,0.96468,1.35714,1.42064,0.38676,0.42055,0.34514,0.17971,2.29121,2.60356,3.02894,0.000450021,0.000450021,0.000450021
348,4237.95,1.00165,1.39709,1.42499,0.43475,0.42164,0.35469,0.17705,2.30635,2.66736,3.00815,0.000447191,0.000447191,0.000447191
349,4250.56,0.99254,1.40959,1.42367,0.41061,0.41447,0.3337,0.1564,2.25309,2.67271,2.85812,0.000444362,0.000444362,0.000444362
350,4263.72,0.99788,1.42926,1.43448,0.46712,0.38251,0.35196,0.16093,2.266,2.67554,2.86883,0.000441532,0.000441532,0.000441532
351,4276.68,0.99258,1.39697,1.42057,0.47983,0.3757,0.34796,0.16119,2.22545,2.51279,2.81952,0.000438703,0.000438703,0.000438703
352,4289.38,0.99574,1.40035,1.43168,0.49641,0.36254,0.35478,0.174,2.19465,2.58328,2.79192,0.000435874,0.000435874,0.000435874
353,4302.18,0.99183,1.4132,1.44337,0.44745,0.3827,0.35152,0.17074,2.23615,2.65436,2.86122,0.000433044,0.000433044,0.000433044
354,4315.13,0.95971,1.3534,1.41166,0.50774,0.34357,0.34356,0.15719,2.23364,2.666,2.83222,0.000430215,0.000430215,0.000430215
355,4328.02,0.98118,1.38902,1.4154,0.52944,0.35551,0.35208,0.17286,2.21461,2.62574,2.80391,0.000427385,0.000427385,0.000427385
356,4340.86,0.99309,1.38162,1.43292,0.52041,0.36859,0.34873,0.16921,2.31224,2.68682,2.91369,0.000424556,0.000424556,0.000424556
357,4353.38,0.97684,1.36169,1.41366,0.44503,0.40987,0.35226,0.18273,2.26517,2.74689,2.90106,0.000421726,0.000421726,0.000421726
