epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2322.71,1.29938,2.12779,1.72224,0.61678,0.40235,0.46667,0.25709,1.79893,2.29114,2.22524,0.0081685,0.0081685,0.0081685
187,2335.19,1.32593,2.08831,1.71047,0.62913,0.37855,0.44713,0.24899,1.90131,2.35526,2.25474,0.0081586,0.0081586,0.0081586
188,2348.02,1.30821,2.13798,1.7186,0.52074,0.41032,0.43796,0.25564,1.75819,2.11658,2.18547,0.0081487,0.0081487,0.0081487
189,2360.69,1.30262,2.12254,1.70915,0.47906,0.51639,0.46022,0.24596,1.77724,2.2169,2.21102,0.0081388,0.0081388,0.0081388
190,2373.36,1.32545,2.12243,1.72731,0.39293,0.49633,0.44545,0.24774,1.6327,2.17168,2.04996,0.0081289,0.0081289,0.0081289
191,2386.75,1.27608,2.07914,1.69059,0.53804,0.46112,0.45869,0.26652,1.67054,2.21705,2.02796,0.008119,0.008119,0.008119
192,2399.46,1.31173,2.06902,1.70616,0.5007,0.4585,0.45942,0.26914,1.68048,2.24047,2.0834,0.0081091,0.0081091,0.0081091
193,2412.01,1.30888,2.08249,1.70887,0.50859,0.48245,0.47185,0.26225,1.71284,2.18312,2.11906,0.0080992,0.0080992,0.0080992
194,2424.58,1.29876,2.0849,1.71365,0.48115,0.49088,0.45857,0.26664,1.748,2.24975,2.16358,0.0080893,0.0080893,0.0080893
195,2437.38,1.2901,2.03616,1.70224,0.58312,0.39464,0.43964,0.26113,1.74539,2.2993,2.2,0.0080794,0.0080794,0.0080794
196,2450.17,1.28426,2.03678,1.68944,0.46542,0.46983,0.49168,0.27522,1.7114,2.2443,2.12411,0.0080695,0.0080695,0.0080695
197,2462.9,1.29649,2.08224,1.70364,0.64752,0.42592,0.46619,0.26912,1.62611,2.37532,2.01757,0.0080596,0.0080596,0.0080596
198,2475.44,1.30571,2.04391,1.698,0.58652,0.43391,0.4386,0.27448,1.73498,2.30653,2.13614,0.0080497,0.0080497,0.0080497
199,2488.41,1.27279,2.03077,1.68734,0.58669,0.39491,0.46692,0.27657,1.6996,2.2252,2.09134,0.0080398,0.0080398,0.0080398
200,2500.95,1.27919,2.04012,1.69206,0.55304,0.37781,0.45323,0.27156,1.72415,2.15725,2.14042,0.0080299,0.0080299,0.0080299
201,2513.33,1.2833,2.02792,1.6927,0.42124,0.49518,0.46024,0.26478,1.66532,2.12907,2.07361,0.00802,0.00802,0.00802
202,2525.79,1.27814,2.02247,1.688,0.46701,0.51968,0.47332,0.28667,1.61093,2.1585,2.01457,0.0080101,0.0080101,0.0080101
203,2538.34,1.27516,2.06335,1.6832,0.58557,0.4416,0.48201,0.28263,1.71855,2.19605,2.15166,0.0080002,0.0080002,0.0080002
204,2550.88,1.26782,2.04431,1.69012,0.60173,0.46824,0.49191,0.27536,1.77183,2.15971,2.21133,0.0079903,0.0079903,0.0079903
205,2563.32,1.29824,2.0158,1.70562,0.52853,0.48659,0.48617,0.28243,1.7065,2.10125,2.07569,0.0079804,0.0079804,0.0079804
206,2575.58,1.29415,1.98436,1.68349,0.58099,0.44936,0.48653,0.28231,1.68501,2.11296,2.0405,0.0079705,0.0079705,0.0079705
207,2588.07,1.25321,1.91946,1.65688,0.53779,0.44839,0.48626,0.28224,1.66677,2.13322,2.0557,0.0079606,0.0079606,0.0079606
208,2600.5,1.25699,1.95228,1.6588,0.54261,0.40799,0.42531,0.23952,1.74544,2.21728,2.11429,0.0079507,0.0079507,0.0079507
209,2612.93,1.25579,1.97743,1.65448,0.4991,0.44451,0.44388,0.24926,1.6812,2.24115,2.08498,0.0079408,0.0079408,0.0079408
210,2625.34,1.27116,1.9799,1.67452,0.50893,0.46791,0.46971,0.27126,1.71944,2.34779,2.11159,0.0079309,0.0079309,0.0079309
211,2637.61,1.25735,2.0043,1.67255,0.57012,0.45209,0.4993,0.27937,1.73092,2.2999,2.10008,0.007921,0.007921,0.007921
212,2650.06,1.28115,1.97472,1.68014,0.56071,0.50349,0.51715,0.28331,1.67085,2.25489,2.09802,0.0079111,0.0079111,0.0079111
213,2662.32,1.22121,1.92321,1.64203,0.494,0.47627,0.449,0.25768,1.70675,2.39528,2.11414,0.0079012,0.0079012,0.0079012
214,2674.73,1.25507,1.92288,1.66483,0.63773,0.42556,0.46702,0.28316,1.7238,2.32249,2.0812,0.0078913,0.0078913,0.0078913
215,2687.2,1.24545,1.95375,1.65127,0.52672,0.40652,0.41657,0.23389,1.69161,2.2668,2.08692,0.0078814,0.0078814,0.0078814
216,2699.66,1.25396,1.947,1.63919,0.58393,0.45292,0.47908,0.28077,1.66733,2.17257,2.0808,0.0078715,0.0078715,0.0078715
217,2712.03,1.26447,1.95178,1.66811,0.49961,0.46067,0.46078,0.29107,1.70277,2.2849,2.12192,0.0078616,0.0078616,0.0078616
218,2724.62,1.23813,1.87487,1.63114,0.50433,0.48462,0.47941,0.28083,1.74147,2.33228,2.13249,0.0078517,0.0078517,0.0078517
219,2737.33,1.23678,1.87551,1.63683,0.58513,0.47541,0.48742,0.28581,1.7183,2.24993,2.15209,0.0078418,0.0078418,0.0078418
220,2750.02,1.24782,1.87978,1.64386,0.53423,0.50197,0.48664,0.28008,1.73004,2.26999,2.11059,0.0078319,0.0078319,0.0078319
221,2762.74,1.23311,1.87899,1.63377,0.52147,0.51772,0.51146,0.29727,1.68875,2.34617,2.09522,0.007822,0.007822,0.007822
222,2775.46,1.24031,1.93815,1.65048,0.52691,0.44542,0.46924,0.28589,1.70497,2.34938,2.13985,0.0078121,0.0078121,0.0078121
223,2788.05,1.24389,1.88868,1.63472,0.63445,0.45293,0.48523,0.2752,1.70215,2.09911,2.14287,0.0078022,0.0078022,0.0078022
224,2800.71,1.22376,1.86927,1.62575,0.54824,0.51061,0.49379,0.28581,1.68937,2.09631,2.08497,0.0077923,0.0077923,0.0077923
225,2813.41,1.24645,1.88662,1.64259,0.63804,0.46495,0.51595,0.29999,1.7104,2.15733,2.09538,0.0077824,0.0077824,0.0077824
226,2826.2,1.24274,1.8949,1.65084,0.58911,0.46806,0.49376,0.28654,1.6922,2.10718,2.073,0.0077725,0.0077725,0.0077725
227,2839.06,1.22865,1.86011,1.63624,0.55496,0.49971,0.47997,0.28661,1.73059,2.26402,2.12868,0.0077626,0.0077626,0.0077626
228,2851.85,1.24542,1.87295,1.64178,0.57513,0.41807,0.46543,0.2797,1.61773,2.28407,2.01847,0.0077527,0.0077527,0.0077527
229,2864.63,1.20606,1.85434,1.61954,0.51725,0.49561,0.47321,0.26196,1.75163,2.18704,2.15848,0.0077428,0.0077428,0.0077428
230,2877.2,1.20472,1.85219,1.60512,0.55586,0.51931,0.49474,0.26927,1.63271,2.16735,2.03021,0.0077329,0.0077329,0.0077329
231,2889.99,1.20399,1.82565,1.61501,0.61575,0.42547,0.46657,0.27036,1.64117,2.08093,2.03782,0.007723,0.007723,0.007723
232,2902.66,1.22136,1.84097,1.61449,0.52289,0.51138,0.50373,0.30894,1.61597,2.1237,2.02553,0.0077131,0.0077131,0.0077131
233,2915.08,1.21931,1.85502,1.62838,0.59898,0.48298,0.51343,0.30031,1.65185,1.99858,2.09123,0.0077032,0.0077032,0.0077032
234,2927.7,1.21142,1.82194,1.60628,0.58674,0.4123,0.48312,0.27596,1.59945,2.10441,2.03202,0.0076933,0.0076933,0.0076933
235,2940.26,1.20292,1.81177,1.59868,0.51842,0.5195,0.49428,0.30032,1.54289,2.02813,1.97701,0.0076834,0.0076834,0.0076834
236,2952.71,1.20317,1.79694,1.61035,0.50002,0.51199,0.49247,0.29549,1.68162,2.10681,2.08917,0.0076735,0.0076735,0.0076735
237,2965.36,1.19097,1.79469,1.61906,0.58015,0.49974,0.50123,0.308,1.68402,2.04909,2.05244,0.0076636,0.0076636,0.0076636
238,2978.03,1.20684,1.81866,1.60821,0.58831,0.44956,0.49033,0.32419,1.69705,2.01198,2.06369,0.0076537,0.0076537,0.0076537
239,2990.85,1.1859,1.7786,1.5912,0.54435,0.52253,0.51921,0.29103,1.69295,2.12313,2.05039,0.0076438,0.0076438,0.0076438
240,3003.8,1.18281,1.78982,1.59376,0.63778,0.45668,0.50773,0.3012,1.71722,2.27402,2.10803,0.0076339,0.0076339,0.0076339
241,3016.55,1.18529,1.77404,1.59606,0.56459,0.54905,0.54334,0.31822,1.54175,2.15986,1.97888,0.007624,0.007624,0.007624
242,3029.2,1.1933,1.77929,1.59447,0.58226,0.49204,0.49335,0.30694,1.59781,2.16148,2.03185,0.0076141,0.0076141,0.0076141
243,3041.86,1.21101,1.7767,1.59681,0.48345,0.48424,0.49558,0.30427,1.67552,2.15571,2.11002,0.0076042,0.0076042,0.0076042
244,3054.54,1.17754,1.78129,1.58851,0.50808,0.48999,0.48792,0.30207,1.6683,2.1811,2.04948,0.0075943,0.0075943,0.0075943
245,3067.39,1.17795,1.74867,1.58883,0.52551,0.48443,0.47569,0.29026,1.58814,2.16471,1.98696,0.0075844,0.0075844,0.0075844
246,3079.97,1.2117,1.78578,1.60306,0.5532,0.51566,0.51291,0.31879,1.64905,2.13763,2.00544,0.0075745,0.0075745,0.0075745
247,3092.67,1.17987,1.75083,1.58182,0.54529,0.5082,0.52072,0.31712,1.58387,2.06454,1.97439,0.0075646,0.0075646,0.0075646
248,3105.15,1.19408,1.72413,1.59426,0.42881,0.52437,0.48646,0.30207,1.64673,2.11467,2.0614,0.0075547,0.0075547,0.0075547
249,3117.71,1.16117,1.70882,1.57683,0.45036,0.54435,0.48567,0.29631,1.61912,2.0591,2.05107,0.0075448,0.0075448,0.0075448
250,3130.22,1.17354,1.72512,1.57786,0.54372,0.562,0.52559,0.31641,1.6206,2.04383,2.00865,0.0075349,0.0075349,0.0075349
251,3142.92,1.16551,1.71701,1.5824,0.56238,0.55078,0.52688,0.30397,1.58397,2.0282,2.01574,0.007525,0.007525,0.007525
252,3155.67,1.17974,1.75018,1.57158,0.54645,0.56159,0.51457,0.29791,1.58813,2.12694,2.03712,0.0075151,0.0075151,0.0075151
253,3168.2,1.16449,1.68029,1.55213,0.55502,0.5373,0.49364,0.29898,1.56743,2.0834,1.96621,0.0075052,0.0075052,0.0075052
254,3180.84,1.15041,1.69962,1.56717,0.51593,0.51968,0.50297,0.31807,1.51868,2.01792,1.96112,0.0074953,0.0074953,0.0074953
255,3193.49,1.17422,1.71184,1.57721,0.55831,0.54686,0.50933,0.31075,1.6361,2.05797,2.03765,0.0074854,0.0074854,0.0074854
256,3206.01,1.13999,1.67558,1.56019,0.50963,0.59179,0.54055,0.33716,1.57703,1.91428,2.01541,0.0074755,0.0074755,0.0074755
257,3218.3,1.1737,1.74204,1.58314,0.59302,0.57814,0.56783,0.34584,1.61188,1.93299,2.05171,0.0074656,0.0074656,0.0074656
258,3231,1.1595,1.6625,1.55886,0.55905,0.55452,0.53812,0.32508,1.65624,1.93656,2.09114,0.0074557,0.0074557,0.0074557
259,3243.74,1.16232,1.70747,1.55826,0.549,0.49414,0.48658,0.2859,1.70361,2.01694,2.11447,0.0074458,0.0074458,0.0074458
260,3256.4,1.1467,1.67312,1.54643,0.57454,0.56952,0.51378,0.31319,1.71597,1.99131,2.13905,0.0074359,0.0074359,0.0074359
261,3269.12,1.16055,1.66305,1.55679,0.52883,0.49656,0.47685,0.28954,1.6535,2.03742,2.05011,0.007426,0.007426,0.007426
262,3281.79,1.16261,1.65278,1.56361,0.50841,0.5477,0.48061,0.29271,1.58174,2.03682,1.95946,0.0074161,0.0074161,0.0074161
263,3294.45,1.14531,1.6697,1.55401,0.53295,0.54112,0.50178,0.29669,1.68324,2.11241,2.08246,0.0074062,0.0074062,0.0074062
264,3307.18,1.1407,1.64139,1.55302,0.52878,0.54293,0.51615,0.31527,1.60307,2.03374,1.96943,0.0073963,0.0073963,0.0073963
265,3319.71,1.17484,1.70156,1.57133,0.58582,0.4886,0.49116,0.30794,1.58231,2.16098,1.95405,0.0073864,0.0073864,0.0073864
266,3332.6,1.12608,1.63206,1.54152,0.48615,0.62318,0.5046,0.30209,1.64633,2.25152,2.03963,0.0073765,0.0073765,0.0073765
267,3345.32,1.13723,1.65468,1.53938,0.53238,0.60901,0.50175,0.29767,1.63417,2.07838,2.01382,0.0073666,0.0073666,0.0073666
268,3358.18,1.1535,1.66376,1.56206,0.47998,0.56294,0.48659,0.29682,1.67594,2.08909,2.13096,0.0073567,0.0073567,0.0073567
269,3370.93,1.15273,1.63985,1.54133,0.57329,0.55779,0.49932,0.28564,1.57166,2.14575,2.02559,0.0073468,0.0073468,0.0073468
270,3383.68,1.14171,1.65295,1.54558,0.51288,0.57395,0.50058,0.29156,1.56338,2.15033,1.99061,0.0073369,0.0073369,0.0073369
271,3396.52,1.1281,1.63251,1.5437,0.57375,0.55497,0.49383,0.28772,1.58763,2.01002,2.022,0.007327,0.007327,0.007327
272,3409.28,1.12776,1.61778,1.53441,0.56667,0.51095,0.49942,0.29934,1.63153,2.11344,2.04966,0.0073171,0.0073171,0.0073171
273,3422,1.12567,1.6042,1.51752,0.51787,0.54686,0.48241,0.29415,1.59153,2.07107,2.01596,0.0073072,0.0073072,0.0073072
274,3434.74,1.14898,1.64746,1.53451,0.54301,0.54553,0.49701,0.29216,1.56592,1.97893,1.98036,0.0072973,0.0072973,0.0072973
275,3447.38,1.14705,1.64409,1.54541,0.55823,0.59817,0.54578,0.32359,1.65055,2.05922,2.04611,0.0072874,0.0072874,0.0072874
276,3459.86,1.11742,1.58541,1.52435,0.5145,0.60514,0.51584,0.32539,1.64556,2.12023,2.04776,0.0072775,0.0072775,0.0072775
277,3472.39,1.13899,1.63129,1.53735,0.48568,0.55826,0.49821,0.30163,1.61657,2.10287,2.0207,0.0072676,0.0072676,0.0072676
278,3485.06,1.12767,1.61105,1.52621,0.47455,0.55851,0.48941,0.29583,1.58921,2.14607,2.00494,0.0072577,0.0072577,0.0072577
279,3497.93,1.10803,1.55424,1.51267,0.62286,0.43078,0.48225,0.28669,1.58553,2.17763,2.00246,0.0072478,0.0072478,0.0072478
280,3510.54,1.09921,1.54287,1.50928,0.56319,0.55402,0.50235,0.31918,1.53858,2.08201,1.95679,0.0072379,0.0072379,0.0072379
281,3523.04,1.09649,1.57064,1.5156,0.54783,0.52229,0.48732,0.31192,1.59212,2.12204,2.02244,0.007228,0.007228,0.007228
282,3535.37,1.10692,1.57925,1.51176,0.50637,0.53473,0.47722,0.28408,1.54624,2.04653,1.98907,0.0072181,0.0072181,0.0072181
283,3547.84,1.11057,1.57018,1.51002,0.57144,0.53081,0.46326,0.27719,1.60236,2.11979,2.03043,0.0072082,0.0072082,0.0072082
284,3560.32,1.09649,1.56877,1.49428,0.55881,0.54143,0.49178,0.30252,1.6345,2.00107,2.07109,0.0071983,0.0071983,0.0071983
285,3572.75,1.1021,1.55112,1.50534,0.54907,0.48666,0.4739,0.29316,1.59757,2.03977,2.00461,0.0071884,0.0071884,0.0071884
286,3585.13,1.08857,1.56449,1.50728,0.50714,0.51309,0.46792,0.28714,1.57601,2.07755,1.98855,0.0071785,0.0071785,0.0071785
287,3597.74,1.11454,1.56395,1.51356,0.4988,0.55611,0.47662,0.27916,1.63225,2.11857,2.08622,0.0071686,0.0071686,0.0071686
288,3610.05,1.11528,1.5675,1.51532,0.51173,0.50248,0.49437,0.29085,1.65159,2.17942,2.11409,0.0071587,0.0071587,0.0071587
289,3622.46,1.09743,1.58244,1.48587,0.46835,0.56676,0.49782,0.30667,1.63708,2.15315,2.09296,0.0071488,0.0071488,0.0071488
290,3634.97,1.09523,1.55642,1.50603,0.51966,0.54302,0.49283,0.29448,1.63233,2.22808,2.0723,0.0071389,0.0071389,0.0071389
291,3647.56,1.1131,1.54367,1.5024,0.49764,0.52288,0.48999,0.28334,1.5838,2.2366,2.04774,0.007129,0.007129,0.007129
292,3659.99,1.09487,1.52685,1.49855,0.50586,0.56601,0.48583,0.27759,1.60546,2.15698,2.0839,0.0071191,0.0071191,0.0071191
293,3672.27,1.08629,1.53543,1.49185,0.58152,0.44936,0.47832,0.28828,1.58996,2.09945,2.05094,0.0071092,0.0071092,0.0071092
294,3684.5,1.06581,1.4955,1.47564,0.5122,0.6325,0.51593,0.31107,1.57693,2.17165,2.01964,0.0070993,0.0070993,0.0070993
295,3696.97,1.08497,1.54462,1.48332,0.46352,0.59819,0.47542,0.29078,1.55612,2.25899,1.98924,0.0070894,0.0070894,0.0070894
296,3709.27,1.07981,1.51744,1.48718,0.6258,0.55853,0.53625,0.3101,1.61725,2.16506,2.01992,0.0070795,0.0070795,0.0070795
297,3721.73,1.06526,1.50261,1.48457,0.53347,0.5661,0.50767,0.30349,1.59802,2.14153,2.0482,0.0070696,0.0070696,0.0070696
298,3734.21,1.0852,1.49323,1.47615,0.49717,0.57359,0.49099,0.29146,1.60721,2.16571,2.03726,0.0070597,0.0070597,0.0070597
299,3746.65,1.07576,1.49758,1.49448,0.45893,0.55983,0.47937,0.2785,1.61954,2.19311,2.05688,0.0070498,0.0070498,0.0070498
300,3759.32,1.09342,1.51594,1.49279,0.44554,0.57733,0.48163,0.27319,1.57917,2.20121,2.00229,0.0070399,0.0070399,0.0070399
301,3772.01,1.07294,1.49193,1.47923,0.5005,0.55665,0.4779,0.26966,1.61635,2.20136,2.03139,0.00703,0.00703,0.00703
302,3784.6,1.0756,1.46725,1.47304,0.48287,0.52991,0.47632,0.27487,1.70435,2.23394,2.16273,0.0070201,0.0070201,0.0070201
303,3797.17,1.11607,1.54504,1.5029,0.53864,0.58918,0.50128,0.27615,1.67312,2.17091,2.10815,0.0070102,0.0070102,0.0070102
304,3809.82,1.0862,1.49297,1.4622,0.52035,0.51886,0.48064,0.28256,1.56079,2.30591,2.00697,0.0070003,0.0070003,0.0070003
305,3822.36,1.06996,1.49004,1.4777,0.53892,0.53437,0.50643,0.2924,1.63367,2.21854,2.12669,0.0069904,0.0069904,0.0069904
306,3834.96,1.10096,1.50189,1.48652,0.49393,0.59292,0.49561,0.28048,1.67163,2.24117,2.1133,0.0069805,0.0069805,0.0069805
307,3847.58,1.05798,1.46678,1.46395,0.54887,0.57724,0.51396,0.28316,1.69274,2.17924,2.17743,0.0069706,0.0069706,0.0069706
308,3860.25,1.05028,1.4438,1.45832,0.56822,0.5319,0.49469,0.29146,1.66209,2.18579,2.10431,0.0069607,0.0069607,0.0069607
309,3872.75,1.05731,1.43141,1.45201,0.59402,0.50431,0.48074,0.28522,1.56879,2.0283,1.99417,0.0069508,0.0069508,0.0069508
310,3885.2,1.04067,1.44616,1.45573,0.5032,0.54433,0.46217,0.28971,1.63462,2.0663,2.05534,0.0069409,0.0069409,0.0069409
311,3897.61,1.02566,1.4373,1.43009,0.50961,0.59748,0.4781,0.28517,1.60557,2.03988,1.99797,0.006931,0.006931,0.006931
312,3909.96,1.0678,1.48605,1.4669,0.48739,0.55398,0.46529,0.26836,1.61593,2.11745,2.0148,0.0069211,0.0069211,0.0069211
313,3922.63,1.05509,1.43799,1.4663,0.50534,0.56574,0.46257,0.25941,1.62472,2.21249,2.02177,0.0069112,0.0069112,0.0069112
314,3934.98,1.05004,1.43844,1.45441,0.59122,0.54594,0.50831,0.29153,1.57664,2.06147,2.00824,0.0069013,0.0069013,0.0069013
315,3947.51,1.08346,1.46715,1.48143,0.60291,0.52315,0.52928,0.30758,1.58009,2.07304,1.99685,0.0068914,0.0068914,0.0068914
316,3959.85,1.02262,1.42053,1.43583,0.52393,0.53555,0.48479,0.28966,1.58083,2.21975,1.9972,0.0068815,0.0068815,0.0068815
317,3972.09,1.04142,1.41072,1.4526,0.49299,0.56116,0.46566,0.27912,1.50862,2.23146,1.91452,0.0068716,0.0068716,0.0068716
318,3984.43,1.04543,1.42391,1.44784,0.44805,0.61802,0.49255,0.31103,1.47841,2.1591,1.90694,0.0068617,0.0068617,0.0068617
319,3997.01,1.04653,1.43471,1.44444,0.49554,0.56966,0.47919,0.30465,1.53232,2.08286,1.9547,0.0068518,0.0068518,0.0068518
320,4009.41,1.02788,1.37729,1.43755,0.54508,0.51521,0.47711,0.28832,1.55804,2.13624,1.99221,0.0068419,0.0068419,0.0068419
321,4021.8,1.03111,1.39533,1.44303,0.5531,0.52139,0.47883,0.28335,1.57406,2.00714,2.01229,0.006832,0.006832,0.006832
322,4034.34,1.03387,1.43555,1.43151,0.59217,0.55339,0.52033,0.3059,1.52352,1.9464,1.97932,0.0068221,0.0068221,0.0068221
323,4046.6,1.04295,1.41732,1.44961,0.57208,0.55443,0.50377,0.30761,1.59854,2.02787,2.04699,0.0068122,0.0068122,0.0068122
324,4059.02,1.01699,1.38312,1.43869,0.60165,0.52278,0.49748,0.31229,1.56078,2.04281,1.99919,0.0068023,0.0068023,0.0068023
325,4071.52,1.04191,1.39601,1.4471,0.57454,0.50737,0.47802,0.2946,1.61598,2.14119,2.05707,0.0067924,0.0067924,0.0067924
326,4083.94,1.04671,1.41245,1.44056,0.56139,0.53683,0.4763,0.28688,1.62325,2.25482,2.04613,0.0067825,0.0067825,0.0067825
327,4096.32,1.02486,1.37368,1.42719,0.50249,0.58814,0.47241,0.29918,1.55921,2.1283,2.01966,0.0067726,0.0067726,0.0067726
328,4108.84,1.0301,1.41321,1.43219,0.55917,0.51922,0.51754,0.33969,1.51956,2.07594,1.97629,0.0067627,0.0067627,0.0067627
329,4121.21,1.04322,1.36872,1.44945,0.56855,0.54449,0.51886,0.33436,1.50491,2.03306,1.94673,0.0067528,0.0067528,0.0067528
330,4133.59,1.01536,1.39909,1.41769,0.44402,0.55317,0.46233,0.2925,1.55428,2.25378,2.00373,0.0067429,0.0067429,0.0067429
331,4146.02,1.05083,1.40336,1.44035,0.52244,0.53043,0.48153,0.30732,1.55269,2.19765,2.02843,0.006733,0.006733,0.006733
332,4159.19,1.01481,1.37902,1.41818,0.54962,0.52306,0.47581,0.30055,1.54201,2.07453,1.99466,0.0067231,0.0067231,0.0067231
333,4172.31,1.00707,1.37747,1.41366,0.54153,0.54456,0.48871,0.30356,1.56215,2.18437,2.05368,0.0067132,0.0067132,0.0067132
334,4184.64,1.02446,1.40362,1.43288,0.55527,0.50746,0.47342,0.29274,1.5588,2.24439,2.01903,0.0067033,0.0067033,0.0067033
335,4197.02,1.00445,1.35909,1.42197,0.46083,0.58595,0.48404,0.29259,1.61335,2.16948,2.06436,0.0066934,0.0066934,0.0066934
336,4209.91,1.02172,1.37916,1.4192,0.52074,0.56993,0.47019,0.27012,1.58354,2.19649,2.04365,0.0066835,0.0066835,0.0066835
337,4222.37,1.03587,1.38946,1.43628,0.54004,0.54996,0.49669,0.28788,1.55497,2.13817,1.98943,0.0066736,0.0066736,0.0066736
338,4234.79,1.02588,1.36295,1.43153,0.55118,0.55901,0.48524,0.28618,1.56558,2.05198,2.00656,0.0066637,0.0066637,0.0066637
339,4247.3,0.99352,1.33833,1.4116,0.56165,0.50618,0.48206,0.29253,1.59323,2.09991,2.00075,0.0066538,0.0066538,0.0066538
340,4260.05,1.03021,1.37787,1.42671,0.52699,0.5661,0.49598,0.30382,1.59812,2.13018,2.04073,0.0066439,0.0066439,0.0066439
341,4272.36,1.01426,1.36083,1.42618,0.52238,0.51481,0.47312,0.2955,1.53191,2.18714,1.99403,0.006634,0.006634,0.006634
342,4284.74,1.01425,1.32073,1.42096,0.49712,0.51913,0.46299,0.2828,1.60063,2.30378,2.02544,0.0066241,0.0066241,0.0066241
343,4297.2,0.99739,1.35117,1.4141,0.48825,0.55245,0.47531,0.27759,1.62975,2.25175,2.06433,0.0066142,0.0066142,0.0066142
344,4309.78,0.99462,1.31083,1.40768,0.53337,0.5153,0.49159,0.28598,1.60256,2.25017,2.03129,0.0066043,0.0066043,0.0066043
345,4322.26,1.01638,1.31654,1.41094,0.51515,0.50618,0.49066,0.30837,1.5626,2.25832,2.00584,0.0065944,0.0065944,0.0065944
346,4334.7,0.98861,1.30097,1.37524,0.56057,0.51539,0.46611,0.30007,1.55662,2.21255,2.04046,0.0065845,0.0065845,0.0065845
347,4347.07,0.97291,1.29757,1.37423,0.53401,0.60302,0.50405,0.30514,1.59205,2.14449,2.04433,0.0065746,0.0065746,0.0065746
348,4359.54,1.00292,1.36717,1.3994,0.48296,0.58788,0.49802,0.28837,1.66815,2.29988,2.17681,0.0065647,0.0065647,0.0065647
349,4372.03,0.98974,1.32552,1.4013,0.50889,0.55309,0.47021,0.27495,1.6552,2.28502,2.14596,0.0065548,0.0065548,0.0065548
350,4384.43,0.98874,1.35391,1.40677,0.56383,0.52637,0.46835,0.28603,1.66167,2.29512,2.1387,0.0065449,0.0065449,0.0065449
351,4396.76,1.011,1.34928,1.39702,0.55299,0.5151,0.48255,0.30095,1.68665,2.33779,2.17426,0.006535,0.006535,0.006535
352,4409.24,0.97819,1.30125,1.38549,0.5264,0.52697,0.47741,0.29167,1.68884,2.24767,2.18485,0.0065251,0.0065251,0.0065251
353,4421.52,0.97438,1.32413,1.38917,0.4897,0.55817,0.47991,0.29312,1.6471,2.27067,2.16613,0.0065152,0.0065152,0.0065152
354,4433.93,1.00632,1.32473,1.41092,0.53895,0.54102,0.51166,0.30792,1.63781,2.20307,2.17634,0.0065053,0.0065053,0.0065053
355,4446.61,0.9934,1.32139,1.39181,0.56278,0.50783,0.48744,0.29957,1.58666,2.22655,2.09429,0.0064954,0.0064954,0.0064954
356,4459.23,0.98764,1.32111,1.39536,0.57554,0.55049,0.51393,0.30022,1.60222,2.22851,2.11128,0.0064855,0.0064855,0.0064855
357,4471.89,0.97252,1.28107,1.38554,0.58865,0.53921,0.51247,0.30699,1.63912,2.14645,2.13923,0.0064756,0.0064756,0.0064756
