epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2052.21,1.08647,1.32869,1.46075,0.56069,0.46711,0.49313,0.2518,1.92847,2.18564,2.25538,0.000908387,0.000908387,0.000908387
186,2063.69,1.06915,1.32988,1.44833,0.64367,0.56399,0.61207,0.32604,1.78999,1.86021,2.14532,0.000905557,0.000905557,0.000905557
187,2074.75,1.10751,1.36709,1.46526,0.5925,0.52916,0.56998,0.29798,1.8112,1.87659,2.14594,0.000902728,0.000902728,0.000902728
188,2085.84,1.06542,1.35306,1.45503,0.60773,0.57311,0.59746,0.32594,1.81094,1.80207,2.15876,0.000899898,0.000899898,0.000899898
189,2097.29,1.04757,1.28432,1.43972,0.61739,0.55802,0.60223,0.31962,1.82531,1.84903,2.15574,0.000897069,0.000897069,0.000897069
190,2108.71,1.08424,1.29488,1.45615,0.63492,0.55374,0.57979,0.3059,1.84236,1.92884,2.20025,0.00089424,0.00089424,0.00089424
191,2120.02,1.06244,1.33039,1.46254,0.56513,0.59225,0.60787,0.31507,1.82502,1.77892,2.16767,0.00089141,0.00089141,0.00089141
192,2131.68,1.07213,1.33802,1.47109,0.59222,0.60443,0.59877,0.32761,1.78862,1.77201,2.11311,0.000888581,0.000888581,0.000888581
193,2143.39,1.09236,1.35351,1.47454,0.58825,0.60137,0.60573,0.32706,1.80123,1.79247,2.12611,0.000885751,0.000885751,0.000885751
194,2155.29,1.04969,1.29721,1.42361,0.58652,0.53559,0.56102,0.29614,1.82821,1.94093,2.1902,0.000882922,0.000882922,0.000882922
195,2166.8,1.03796,1.2824,1.43387,0.64447,0.58227,0.60163,0.32025,1.78653,1.76408,2.15333,0.000880093,0.000880093,0.000880093
196,2178.57,1.04104,1.26801,1.42631,0.58728,0.54148,0.5942,0.32737,1.79062,1.8333,2.16902,0.000877263,0.000877263,0.000877263
197,2189.96,1.04005,1.26697,1.42608,0.57824,0.50067,0.50401,0.25903,1.94222,2.07687,2.24513,0.000874434,0.000874434,0.000874434
198,2201.22,1.01671,1.24595,1.41319,0.69437,0.52759,0.59384,0.30857,1.87902,1.83522,2.23834,0.000871604,0.000871604,0.000871604
199,2212.4,1.04527,1.26639,1.43235,0.33474,0.39458,0.32427,0.1613,2.12608,2.82376,2.61709,0.000868775,0.000868775,0.000868775
200,2223.6,1.03453,1.26116,1.4235,0.5448,0.51408,0.54616,0.27665,1.988,2.03225,2.35149,0.000865945,0.000865945,0.000865945
201,2235.08,1.04571,1.28712,1.41873,0.61385,0.56708,0.59984,0.32327,1.90178,1.89315,2.2681,0.000863116,0.000863116,0.000863116
202,2246.35,1.02665,1.24098,1.41596,0.67461,0.59089,0.62204,0.32677,1.83513,1.72745,2.20202,0.000860287,0.000860287,0.000860287
203,2257.71,1.04027,1.25918,1.42625,0.67409,0.55278,0.622,0.32754,1.80574,1.69987,2.16999,0.000857457,0.000857457,0.000857457
204,2268.89,1.01801,1.22809,1.40258,0.59022,0.57246,0.58804,0.31896,1.83503,1.84692,2.22718,0.000854628,0.000854628,0.000854628
205,2280.12,1.04941,1.23929,1.42637,0.65235,0.58696,0.60262,0.31619,1.85071,1.80115,2.176,0.000851798,0.000851798,0.000851798
206,2291.33,1.02595,1.27139,1.4272,0.66295,0.5733,0.61644,0.32022,1.77783,1.73041,2.10907,0.000848969,0.000848969,0.000848969
207,2302.6,1.0225,1.21808,1.39971,0.61614,0.59153,0.61835,0.32695,1.78979,1.77943,2.13899,0.000846139,0.000846139,0.000846139
208,2313.76,1.02817,1.22577,1.41909,0.71305,0.53795,0.63744,0.34407,1.76133,1.72798,2.10864,0.00084331,0.00084331,0.00084331
209,2324.95,1.02336,1.22529,1.40855,0.67808,0.57525,0.61476,0.32612,1.82075,1.79507,2.17913,0.000840481,0.000840481,0.000840481
210,2336.2,1.01743,1.24187,1.41093,0.58251,0.56669,0.57845,0.30822,1.89841,1.90947,2.27829,0.000837651,0.000837651,0.000837651
211,2347.44,1.03804,1.21225,1.40893,0.67512,0.58541,0.60925,0.32726,1.85591,1.84475,2.22195,0.000834822,0.000834822,0.000834822
212,2358.54,1.01592,1.20923,1.41372,0.61677,0.58325,0.5907,0.31445,1.88928,1.85255,2.27032,0.000831992,0.000831992,0.000831992
213,2369.95,1.05228,1.24705,1.43457,0.60929,0.56615,0.56959,0.31328,1.83713,1.82487,2.25281,0.000829163,0.000829163,0.000829163
214,2381.22,1.02965,1.22555,1.41526,0.60533,0.61059,0.60571,0.30822,1.82027,1.81046,2.1844,0.000826334,0.000826334,0.000826334
215,2392.95,1.01413,1.15627,1.38957,0.68445,0.5641,0.61628,0.33609,1.80209,1.74863,2.15786,0.000823504,0.000823504,0.000823504
216,2404.03,1.03626,1.20437,1.42178,0.64849,0.57306,0.60655,0.32384,1.8429,1.71367,2.20745,0.000820675,0.000820675,0.000820675
217,2415.2,1.00175,1.16653,1.38221,0.72567,0.54249,0.61289,0.33912,1.79203,1.73333,2.13244,0.000817845,0.000817845,0.000817845
218,2426.63,0.99744,1.18543,1.39114,0.64576,0.58119,0.5976,0.32721,1.76816,1.73836,2.13214,0.000815016,0.000815016,0.000815016
219,2437.83,0.98411,1.17502,1.39112,0.72373,0.54644,0.62878,0.33975,1.77702,1.69559,2.15284,0.000812186,0.000812186,0.000812186
220,2449.28,0.99678,1.17038,1.38186,0.70057,0.59436,0.62762,0.3338,1.81557,1.71341,2.20791,0.000809357,0.000809357,0.000809357
221,2460.65,0.98865,1.16664,1.37352,0.63894,0.57664,0.61693,0.32215,1.80306,1.73418,2.17719,0.000806528,0.000806528,0.000806528
222,2472.27,0.98453,1.14987,1.37358,0.46279,0.43464,0.41977,0.21201,1.99408,2.54594,2.4061,0.000803698,0.000803698,0.000803698
223,2483.71,0.99912,1.18389,1.38326,0.70342,0.56672,0.62549,0.33956,1.81873,1.75793,2.16271,0.000800869,0.000800869,0.000800869
224,2494.92,0.96753,1.16697,1.366,0.62387,0.5218,0.56814,0.2953,1.85033,1.91796,2.20845,0.000798039,0.000798039,0.000798039
225,2506.08,0.99223,1.15878,1.36913,0.64113,0.56181,0.58659,0.31903,1.8667,1.88179,2.26562,0.00079521,0.00079521,0.00079521
226,2517.42,0.99894,1.16645,1.38632,0.6302,0.55862,0.61785,0.33268,1.82361,1.69863,2.22139,0.00079238,0.00079238,0.00079238
227,2528.47,0.97958,1.15025,1.36325,0.66056,0.56008,0.61957,0.31821,1.86869,1.77892,2.20995,0.000789551,0.000789551,0.000789551
228,2539.94,0.98972,1.13975,1.377,0.68693,0.55519,0.60328,0.32426,1.87583,1.75475,2.216,0.000786722,0.000786722,0.000786722
229,2551.49,0.99246,1.15998,1.37848,0.65209,0.59662,0.63033,0.32608,1.87352,1.7285,2.2703,0.000783892,0.000783892,0.000783892
230,2562.7,0.98046,1.12964,1.37834,0.68485,0.57717,0.61813,0.32781,1.82596,1.73795,2.20623,0.000781063,0.000781063,0.000781063
231,2574.33,0.98185,1.13179,1.37674,0.65696,0.55483,0.59349,0.31097,1.83151,1.85015,2.23725,0.000778233,0.000778233,0.000778233
232,2585.58,0.97248,1.15,1.3771,0.70097,0.56217,0.61574,0.32522,1.85646,1.77316,2.26019,0.000775404,0.000775404,0.000775404
233,2596.76,0.95148,1.1143,1.3477,0.71995,0.53888,0.62166,0.3389,1.81989,1.79288,2.19507,0.000772575,0.000772575,0.000772575
234,2608.01,0.97347,1.10739,1.3601,0.63526,0.60075,0.62497,0.33045,1.84263,1.73569,2.19807,0.000769745,0.000769745,0.000769745
235,2619.18,0.94543,1.09617,1.33454,0.65963,0.61307,0.62654,0.33243,1.83419,1.70538,2.18718,0.000766916,0.000766916,0.000766916
236,2630.66,0.95694,1.11939,1.35819,0.64092,0.50753,0.579,0.32508,1.86983,1.81658,2.26635,0.000764086,0.000764086,0.000764086
237,2641.95,0.96943,1.12619,1.35096,0.71099,0.61768,0.64185,0.35328,1.83951,1.68241,2.25696,0.000761257,0.000761257,0.000761257
238,2653.2,0.96999,1.14009,1.3629,0.71297,0.57393,0.63932,0.3436,1.81438,1.74612,2.21918,0.000758427,0.000758427,0.000758427
239,2664.46,0.97871,1.13991,1.37686,0.66655,0.54019,0.60505,0.31786,1.86534,1.77584,2.26033,0.000755598,0.000755598,0.000755598
240,2675.77,1.00176,1.1526,1.37338,0.70265,0.57393,0.63702,0.32187,1.90862,1.74177,2.29327,0.000752769,0.000752769,0.000752769
241,2687.05,0.97345,1.14182,1.36191,0.70584,0.60258,0.63862,0.34372,1.82787,1.67772,2.18859,0.000749939,0.000749939,0.000749939
242,2698.44,0.96926,1.10705,1.35703,0.69063,0.59508,0.64497,0.35608,1.78885,1.74884,2.15104,0.00074711,0.00074711,0.00074711
243,2709.59,0.97928,1.11251,1.36535,0.68839,0.60625,0.64802,0.35224,1.81131,1.71315,2.18477,0.00074428,0.00074428,0.00074428
244,2721.04,0.93679,1.09662,1.33629,0.67813,0.58756,0.61693,0.31694,1.81342,1.7133,2.20968,0.000741451,0.000741451,0.000741451
245,2732.38,0.9763,1.10159,1.34791,0.69526,0.55689,0.63249,0.31918,1.86533,1.76353,2.26762,0.000738622,0.000738622,0.000738622
246,2743.49,0.96688,1.1114,1.36483,0.69217,0.56691,0.63596,0.33649,1.85492,1.76453,2.26702,0.000735792,0.000735792,0.000735792
247,2754.78,0.9591,1.10052,1.3552,0.56686,0.55496,0.5601,0.29248,1.9899,1.96136,2.38571,0.000732963,0.000732963,0.000732963
248,2766.15,0.94684,1.07198,1.33495,0.72992,0.55283,0.6363,0.34024,1.83726,1.7239,2.21883,0.000730133,0.000730133,0.000730133
249,2777.61,0.94389,1.06591,1.33278,0.69595,0.5657,0.64477,0.34413,1.84413,1.7242,2.23631,0.000727304,0.000727304,0.000727304
250,2789.14,0.96244,1.09016,1.34637,0.61195,0.54417,0.54887,0.29527,1.89011,1.98091,2.25937,0.000724474,0.000724474,0.000724474
251,2800.5,0.93326,1.07073,1.33311,0.62391,0.60708,0.61028,0.30725,1.89074,1.78924,2.27116,0.000721645,0.000721645,0.000721645
252,2811.98,0.94295,1.06291,1.32478,0.68216,0.60348,0.63883,0.32658,1.88502,1.73264,2.29931,0.000718816,0.000718816,0.000718816
253,2823.32,0.93679,1.06967,1.32888,0.64124,0.57875,0.59483,0.29736,1.91503,1.77681,2.31415,0.000715986,0.000715986,0.000715986
254,2834.52,0.9147,1.04895,1.31665,0.67234,0.56884,0.60296,0.31846,1.87618,1.75507,2.32246,0.000713157,0.000713157,0.000713157
255,2846.03,0.91523,1.03601,1.31096,0.64558,0.55684,0.58879,0.32282,1.91643,1.81414,2.32902,0.000710327,0.000710327,0.000710327
256,2857.17,0.94032,1.08296,1.34154,0.72447,0.55174,0.6123,0.32725,1.84964,1.74311,2.27258,0.000707498,0.000707498,0.000707498
257,2868.53,0.92155,1.06502,1.32368,0.67678,0.56779,0.6194,0.33217,1.8406,1.71752,2.26515,0.000704668,0.000704668,0.000704668
258,2879.73,0.92251,1.04171,1.3144,0.74061,0.58455,0.62756,0.32551,1.87718,1.72151,2.30089,0.000701839,0.000701839,0.000701839
259,2891.03,0.91749,1.01583,1.31395,0.77003,0.54925,0.65014,0.33666,1.84885,1.66276,2.25394,0.00069901,0.00069901,0.00069901
260,2902.42,0.90346,1.021,1.31131,0.70613,0.55891,0.63324,0.34921,1.83126,1.66443,2.23226,0.00069618,0.00069618,0.00069618
261,2913.66,0.93563,1.05092,1.32575,0.75846,0.54959,0.63975,0.33224,1.86046,1.64802,2.2697,0.000693351,0.000693351,0.000693351
262,2925.02,0.94193,1.05201,1.32752,0.72711,0.55167,0.62394,0.32506,1.86982,1.69814,2.28164,0.000690521,0.000690521,0.000690521
263,2936.22,0.90997,1.04236,1.32082,0.62205,0.61303,0.63912,0.35546,1.83617,1.66371,2.27372,0.000687692,0.000687692,0.000687692
264,2947.45,0.91044,1.03442,1.30725,0.70829,0.60294,0.63895,0.35558,1.82887,1.62173,2.22939,0.000684863,0.000684863,0.000684863
265,2958.77,0.92807,1.0198,1.31559,0.66582,0.57266,0.61169,0.33998,1.83508,1.79091,2.21095,0.000682033,0.000682033,0.000682033
266,2970,0.89949,1.01322,1.29543,0.63782,0.60121,0.62478,0.33832,1.87736,1.80458,2.30118,0.000679204,0.000679204,0.000679204
267,2981.31,0.91568,1.04413,1.30974,0.70884,0.52028,0.59932,0.31288,1.90443,1.82608,2.3481,0.000676374,0.000676374,0.000676374
268,2992.89,0.91698,1.01761,1.31708,0.67741,0.5848,0.62709,0.33237,1.86338,1.74104,2.25895,0.000673545,0.000673545,0.000673545
269,3004.2,0.88803,0.97753,1.28977,0.63265,0.43189,0.47989,0.25568,1.96375,2.30835,2.38356,0.000670715,0.000670715,0.000670715
270,3015.65,0.90084,1.01003,1.29256,0.67478,0.54738,0.61572,0.33063,1.84815,1.74596,2.25545,0.000667886,0.000667886,0.000667886
271,3026.93,0.90213,1.02027,1.30303,0.68644,0.58606,0.62604,0.33821,1.87774,1.73466,2.29599,0.000665057,0.000665057,0.000665057
272,3038.12,0.88097,0.97882,1.28662,0.74487,0.53261,0.62155,0.3363,1.85528,1.71239,2.26454,0.000662227,0.000662227,0.000662227
273,3049.5,0.89155,0.98603,1.2914,0.6647,0.56481,0.60347,0.33493,1.83281,1.78894,2.19998,0.000659398,0.000659398,0.000659398
274,3060.77,0.88664,0.99812,1.2971,0.69194,0.60967,0.65442,0.35847,1.81628,1.63369,2.22497,0.000656568,0.000656568,0.000656568
275,3072.02,0.91075,0.99415,1.29507,0.74809,0.56806,0.63807,0.34422,1.85331,1.61949,2.27234,0.000653739,0.000653739,0.000653739
276,3083.47,0.89091,0.97799,1.28351,0.66826,0.60948,0.64062,0.3646,1.79124,1.59345,2.19412,0.000650909,0.000650909,0.000650909
277,3094.69,0.89272,0.9795,1.2995,0.5596,0.50173,0.50304,0.2672,1.9872,2.23652,2.40738,0.00064808,0.00064808,0.00064808
278,3106.02,0.88428,0.99506,1.28306,0.62833,0.60832,0.61858,0.32864,1.82723,1.71818,2.2369,0.000645251,0.000645251,0.000645251
279,3117.18,0.90005,1.00476,1.29785,0.67424,0.5819,0.64543,0.35608,1.80047,1.69053,2.17873,0.000642421,0.000642421,0.000642421
280,3128.5,0.88685,0.9906,1.28448,0.63337,0.61916,0.62579,0.34109,1.86578,1.62057,2.3004,0.000639592,0.000639592,0.000639592
281,3139.84,0.90125,1.01041,1.30373,0.63621,0.60621,0.62644,0.33992,1.83373,1.62207,2.26233,0.000636762,0.000636762,0.000636762
282,3151.11,0.89347,0.969,1.28595,0.73804,0.60218,0.65676,0.34117,1.85167,1.71134,2.27778,0.000633933,0.000633933,0.000633933
283,3162.37,0.86966,0.97306,1.28426,0.74112,0.58469,0.64489,0.35017,1.84832,1.67334,2.27748,0.000631104,0.000631104,0.000631104
284,3173.74,0.85054,0.9532,1.26453,0.70256,0.58303,0.6372,0.3482,1.81811,1.68648,2.20324,0.000628274,0.000628274,0.000628274
285,3185.01,0.86586,0.96698,1.27813,0.76529,0.53842,0.63692,0.34387,1.83659,1.68299,2.24756,0.000625445,0.000625445,0.000625445
286,3196.25,0.86261,0.93832,1.27235,0.79998,0.52437,0.65083,0.35753,1.82545,1.62795,2.23856,0.000622615,0.000622615,0.000622615
287,3207.39,0.8601,0.95302,1.28338,0.63871,0.65558,0.65654,0.35376,1.85188,1.64106,2.2571,0.000619786,0.000619786,0.000619786
288,3218.74,0.85888,0.94416,1.26294,0.76362,0.56467,0.65037,0.35562,1.84091,1.6118,2.24412,0.000616956,0.000616956,0.000616956
289,3229.78,0.88394,0.97206,1.28678,0.63167,0.60818,0.65653,0.35546,1.80231,1.67728,2.24811,0.000614127,0.000614127,0.000614127
290,3240.99,0.86649,0.94658,1.27574,0.64923,0.64731,0.65837,0.35979,1.82684,1.64063,2.28505,0.000611298,0.000611298,0.000611298
291,3252.29,0.87723,0.97109,1.28082,0.71504,0.6095,0.64887,0.36097,1.799,1.64546,2.26677,0.000608468,0.000608468,0.000608468
292,3263.76,0.83949,0.91418,1.25294,0.71953,0.55149,0.63556,0.34709,1.82813,1.69866,2.2697,0.000605639,0.000605639,0.000605639
293,3274.88,0.88313,0.95224,1.27486,0.67001,0.57172,0.63461,0.34696,1.83525,1.68478,2.31403,0.000602809,0.000602809,0.000602809
294,3286.27,0.87271,0.95536,1.27429,0.75095,0.55699,0.65043,0.33974,1.83212,1.66505,2.26872,0.00059998,0.00059998,0.00059998
295,3297.44,0.88304,0.96768,1.27914,0.7082,0.58187,0.64086,0.33914,1.86444,1.7032,2.30225,0.000597151,0.000597151,0.000597151
296,3308.63,0.85015,0.9406,1.27329,0.67487,0.58603,0.622,0.34362,1.87128,1.75411,2.29751,0.000594321,0.000594321,0.000594321
297,3319.87,0.84907,0.93609,1.25707,0.65169,0.60802,0.65589,0.35935,1.86712,1.70739,2.31038,0.000591492,0.000591492,0.000591492
298,3331.13,0.86206,0.93743,1.27571,0.62788,0.63061,0.63693,0.35657,1.85924,1.7479,2.29078,0.000588662,0.000588662,0.000588662
299,3342.32,0.85341,0.93386,1.25428,0.76575,0.56553,0.65171,0.3667,1.80384,1.72903,2.22214,0.000585833,0.000585833,0.000585833
300,3353.76,0.84983,0.92749,1.25113,0.69548,0.60143,0.65077,0.35647,1.85145,1.72147,2.3126,0.000583003,0.000583003,0.000583003
301,3365.27,0.8536,0.91136,1.25125,0.68585,0.60523,0.64105,0.35023,1.87568,1.73883,2.31063,0.000580174,0.000580174,0.000580174
302,3376.47,0.85003,0.89494,1.25448,0.68933,0.60565,0.63569,0.34797,1.82819,1.72724,2.26356,0.000577345,0.000577345,0.000577345
303,3387.7,0.85293,0.90795,1.25102,0.7305,0.58068,0.65261,0.3475,1.88097,1.68243,2.32251,0.000574515,0.000574515,0.000574515
304,3398.9,0.83062,0.89898,1.22419,0.73806,0.59421,0.6619,0.35449,1.89964,1.65904,2.35642,0.000571686,0.000571686,0.000571686
305,3410.37,0.85818,0.90234,1.25251,0.723,0.60762,0.65563,0.36317,1.89264,1.65143,2.33393,0.000568856,0.000568856,0.000568856
306,3421.9,0.84024,0.94362,1.25652,0.73408,0.55979,0.61692,0.34056,1.89166,1.74935,2.34468,0.000566027,0.000566027,0.000566027
307,3433.32,0.85268,0.93855,1.25534,0.77899,0.56516,0.63545,0.3506,1.85289,1.69843,2.29887,0.000563197,0.000563197,0.000563197
308,3444.73,0.82893,0.8996,1.23833,0.81184,0.52932,0.64828,0.36809,1.84739,1.66837,2.29218,0.000560368,0.000560368,0.000560368
309,3456.1,0.84706,0.90441,1.25416,0.75193,0.59959,0.66741,0.36867,1.83974,1.65491,2.31646,0.000557539,0.000557539,0.000557539
310,3467.35,0.83962,0.90726,1.24711,0.7517,0.59021,0.64967,0.36622,1.87255,1.68925,2.35528,0.000554709,0.000554709,0.000554709
311,3478.64,0.81872,0.87423,1.23403,0.73475,0.58204,0.64316,0.36809,1.83848,1.66885,2.26515,0.00055188,0.00055188,0.00055188
312,3490.1,0.84178,0.89322,1.25594,0.74149,0.60203,0.64836,0.35436,1.83243,1.66899,2.27198,0.00054905,0.00054905,0.00054905
313,3501.42,0.82473,0.89437,1.23104,0.80261,0.5537,0.63414,0.34114,1.86349,1.77443,2.35267,0.000546221,0.000546221,0.000546221
314,3512.62,0.84163,0.91491,1.25288,0.68846,0.63047,0.65013,0.34867,1.85326,1.72533,2.33034,0.000543392,0.000543392,0.000543392
315,3523.86,0.82748,0.87465,1.23062,0.71761,0.58302,0.6507,0.35174,1.83379,1.69028,2.32394,0.000540562,0.000540562,0.000540562
316,3535.09,0.8487,0.90974,1.25903,0.70765,0.61758,0.64226,0.35136,1.84067,1.68998,2.33804,0.000537733,0.000537733,0.000537733
317,3546.38,0.83501,0.88274,1.23975,0.72361,0.5579,0.63089,0.34501,1.83162,1.68983,2.29248,0.000534903,0.000534903,0.000534903
318,3557.54,0.81754,0.89351,1.22825,0.75989,0.61165,0.64762,0.35505,1.8608,1.63974,2.34119,0.000532074,0.000532074,0.000532074
319,3568.82,0.83931,0.91407,1.24745,0.71124,0.60739,0.63125,0.35374,1.85202,1.6865,2.32312,0.000529244,0.000529244,0.000529244
320,3579.96,0.83959,0.90986,1.2459,0.67158,0.61655,0.63984,0.36867,1.83039,1.63079,2.30629,0.000526415,0.000526415,0.000526415
321,3591.25,0.81993,0.88153,1.22568,0.74966,0.57202,0.62697,0.35359,1.85483,1.7416,2.36327,0.000523586,0.000523586,0.000523586
322,3602.7,0.82121,0.89004,1.23919,0.671,0.59126,0.63,0.35546,1.84296,1.69089,2.34181,0.000520756,0.000520756,0.000520756
323,3613.95,0.80579,0.87631,1.22166,0.72285,0.5851,0.64819,0.36601,1.83054,1.62395,2.2657,0.000517927,0.000517927,0.000517927
324,3625.35,0.81711,0.89931,1.24146,0.62138,0.67297,0.64166,0.34045,1.86678,1.70757,2.32503,0.000515097,0.000515097,0.000515097
325,3636.45,0.82334,0.85705,1.22717,0.74165,0.59907,0.65679,0.35906,1.85888,1.63152,2.3159,0.000512268,0.000512268,0.000512268
326,3648,0.82769,0.8887,1.23743,0.68433,0.53431,0.60169,0.33459,1.8834,1.8639,2.32918,0.000509438,0.000509438,0.000509438
327,3659.26,0.81725,0.87872,1.23116,0.73444,0.5711,0.62934,0.35026,1.87393,1.74862,2.34618,0.000506609,0.000506609,0.000506609
328,3670.57,0.77419,0.83013,1.20504,0.7381,0.57837,0.64396,0.35777,1.86397,1.66073,2.32454,0.00050378,0.00050378,0.00050378
329,3681.98,0.80548,0.86164,1.22406,0.75438,0.5708,0.63402,0.35736,1.85287,1.68638,2.31204,0.00050095,0.00050095,0.00050095
330,3693.16,0.82289,0.87191,1.23447,0.73671,0.60408,0.65453,0.35539,1.87931,1.66973,2.37705,0.000498121,0.000498121,0.000498121
331,3704.42,0.81687,0.86758,1.2267,0.7829,0.57173,0.65779,0.35475,1.87564,1.65931,2.33831,0.000495291,0.000495291,0.000495291
332,3715.79,0.80952,0.85292,1.21767,0.76643,0.57579,0.65134,0.3384,1.88106,1.71247,2.36532,0.000492462,0.000492462,0.000492462
333,3727.23,0.8152,0.88751,1.21538,0.74689,0.58479,0.64056,0.34117,1.91296,1.76479,2.39714,0.000489633,0.000489633,0.000489633
334,3738.4,0.80919,0.8636,1.22899,0.6493,0.60843,0.6198,0.34489,1.90408,1.77648,2.38515,0.000486803,0.000486803,0.000486803
335,3749.45,0.80442,0.8639,1.22546,0.72646,0.59622,0.64417,0.34747,1.88567,1.73041,2.38845,0.000483974,0.000483974,0.000483974
336,3761.09,0.7948,0.83932,1.21863,0.75795,0.59961,0.64897,0.36483,1.88177,1.62755,2.4058,0.000481144,0.000481144,0.000481144
337,3772.29,0.8013,0.86592,1.21015,0.70264,0.59672,0.63828,0.35567,1.87996,1.72593,2.40306,0.000478315,0.000478315,0.000478315
338,3783.49,0.78854,0.85335,1.20232,0.73878,0.59898,0.64711,0.36792,1.85204,1.70975,2.36539,0.000475485,0.000475485,0.000475485
339,3794.8,0.81481,0.84936,1.22827,0.7436,0.60206,0.64047,0.36427,1.83843,1.67428,2.32657,0.000472656,0.000472656,0.000472656
340,3805.98,0.77871,0.82231,1.19849,0.77208,0.576,0.65716,0.36949,1.82281,1.60938,2.27981,0.000469827,0.000469827,0.000469827
341,3817.17,0.79442,0.84691,1.20641,0.73579,0.62174,0.6532,0.35698,1.84254,1.62443,2.30194,0.000466997,0.000466997,0.000466997
342,3828.51,0.78613,0.82203,1.19548,0.68632,0.6357,0.64411,0.35537,1.85528,1.60051,2.35197,0.000464168,0.000464168,0.000464168
343,3839.88,0.79069,0.81496,1.20016,0.69508,0.62052,0.64114,0.36085,1.87089,1.58575,2.39147,0.000461338,0.000461338,0.000461338
344,3851.21,0.79984,0.83755,1.21295,0.7532,0.6155,0.65858,0.36755,1.87345,1.63369,2.4,0.000458509,0.000458509,0.000458509
345,3862.34,0.77597,0.81119,1.1897,0.76865,0.58819,0.64834,0.35708,1.84565,1.63358,2.36455,0.00045568,0.00045568,0.00045568
346,3873.51,0.81525,0.86829,1.23349,0.72834,0.59035,0.64283,0.35794,1.85318,1.72103,2.36297,0.00045285,0.00045285,0.00045285
347,3884.8,0.81378,0.86604,1.21869,0.75725,0.58618,0.65273,0.36971,1.83016,1.62894,2.29075,0.000450021,0.000450021,0.000450021
348,3896.11,0.78382,0.82284,1.20836,0.72591,0.5899,0.65147,0.35984,1.8592,1.65753,2.32529,0.000447191,0.000447191,0.000447191
349,3907.25,0.77263,0.82532,1.19431,0.68973,0.62052,0.6432,0.36204,1.84335,1.63557,2.331,0.000444362,0.000444362,0.000444362
350,3918.57,0.76306,0.80232,1.17932,0.72146,0.6018,0.65241,0.368,1.8104,1.62341,2.30713,0.000441532,0.000441532,0.000441532
351,3929.79,0.74824,0.80287,1.19119,0.7638,0.57203,0.6413,0.36721,1.83254,1.70728,2.3042,0.000438703,0.000438703,0.000438703
352,3941.14,0.77867,0.80655,1.19718,0.73611,0.58496,0.63549,0.36375,1.83461,1.65543,2.30939,0.000435874,0.000435874,0.000435874
353,3952.52,0.77146,0.81321,1.19346,0.72961,0.58036,0.64439,0.36233,1.84085,1.63004,2.31839,0.000433044,0.000433044,0.000433044
354,3963.75,0.74751,0.82663,1.1842,0.71774,0.6174,0.65332,0.36948,1.85457,1.61082,2.36718,0.000430215,0.000430215,0.000430215
355,3975.16,0.75347,0.80172,1.18352,0.71789,0.60506,0.65073,0.36713,1.85319,1.6487,2.35932,0.000427385,0.000427385,0.000427385
356,3986.59,0.77127,0.82509,1.19949,0.69058,0.61785,0.65076,0.36455,1.86534,1.65636,2.36658,0.000424556,0.000424556,0.000424556
357,3997.73,0.78811,0.83149,1.20219,0.80212,0.57309,0.6652,0.36417,1.86779,1.67456,2.39435,0.000421726,0.000421726,0.000421726
358,4008.99,0.76658,0.7964,1.19181,0.76881,0.59289,0.66082,0.36462,1.86214,1.64233,2.37203,0.000418897,0.000418897,0.000418897
359,4020.58,0.74526,0.76441,1.17206,0.70494,0.63925,0.65832,0.36761,1.83907,1.64304,2.32953,0.000416068,0.000416068,0.000416068
360,4031.99,0.76262,0.79541,1.18542,0.69769,0.65782,0.67064,0.37132,1.85882,1.63902,2.37503,0.000413238,0.000413238,0.000413238
361,4043.15,0.76143,0.79092,1.19167,0.77841,0.56491,0.65575,0.35902,1.84977,1.64622,2.33456,0.000410409,0.000410409,0.000410409
362,4054.3,0.76092,0.80214,1.19157,0.72616,0.57425,0.63907,0.35675,1.86267,1.65739,2.36765,0.000407579,0.000407579,0.000407579
363,4065.69,0.75984,0.81702,1.18704,0.74104,0.58494,0.6488,0.35463,1.85049,1.67537,2.34985,0.00040475,0.00040475,0.00040475
364,4076.88,0.77884,0.7986,1.18486,0.74988,0.60953,0.66761,0.36906,1.85592,1.62459,2.36059,0.000401921,0.000401921,0.000401921
365,4088.21,0.77571,0.81166,1.18659,0.70934,0.58731,0.65357,0.35733,1.86323,1.68019,2.36187,0.000399091,0.000399091,0.000399091
366,4099.62,0.74938,0.79623,1.1918,0.67636,0.60533,0.64846,0.35718,1.87774,1.724,2.37268,0.000396262,0.000396262,0.000396262
367,4110.94,0.75394,0.79707,1.18005,0.68574,0.61037,0.65969,0.36156,1.87835,1.70185,2.37004,0.000393432,0.000393432,0.000393432
368,4122.28,0.74262,0.76285,1.17004,0.69479,0.61668,0.64593,0.34614,1.87932,1.76033,2.37483,0.000390603,0.000390603,0.000390603
369,4133.56,0.75663,0.77398,1.1883,0.70947,0.6164,0.6541,0.35739,1.86799,1.6738,2.3788,0.000387773,0.000387773,0.000387773
