epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2333.14,1.42875,2.66627,1.86461,0.27736,0.26555,0.22625,0.10693,1.83862,2.99765,2.29801,0.00908425,0.00908425,0.00908425
187,2345.99,1.44836,2.65008,1.86576,0.35598,0.18751,0.18323,0.09276,1.79061,2.96495,2.25191,0.0090793,0.0090793,0.0090793
188,2358.8,1.42887,2.64208,1.86782,0.46834,0.17994,0.21185,0.10612,1.81603,2.93737,2.25557,0.00907435,0.00907435,0.00907435
189,2371.46,1.44444,2.66561,1.87997,0.33132,0.20739,0.20992,0.10526,1.82434,2.87717,2.28997,0.0090694,0.0090694,0.0090694
190,2384.27,1.44613,2.66434,1.87678,0.30558,0.27876,0.20907,0.09825,1.83654,2.85167,2.27683,0.00906445,0.00906445,0.00906445
191,2396.91,1.41465,2.63568,1.85883,0.3525,0.23888,0.24414,0.12786,1.79444,2.85838,2.28005,0.0090595,0.0090595,0.0090595
192,2409.51,1.44877,2.63226,1.86744,0.46957,0.20347,0.24702,0.12259,1.84521,2.91361,2.33707,0.00905455,0.00905455,0.00905455
193,2422.17,1.43563,2.6343,1.86417,0.5129,0.14494,0.19626,0.09529,1.82262,2.84926,2.3209,0.0090496,0.0090496,0.0090496
194,2434.71,1.41563,2.60587,1.85675,0.54009,0.19572,0.27006,0.12539,1.78072,2.78602,2.26439,0.00904465,0.00904465,0.00904465
195,2447.37,1.41838,2.59488,1.85609,0.58124,0.24255,0.27822,0.1187,1.86052,2.84616,2.30989,0.0090397,0.0090397,0.0090397
196,2459.8,1.41503,2.60273,1.85192,0.38669,0.2384,0.24462,0.11743,1.89861,2.7668,2.3311,0.00903475,0.00903475,0.00903475
197,2472.4,1.43557,2.64361,1.8572,0.32412,0.24652,0.22746,0.11623,1.86643,2.88215,2.34227,0.0090298,0.0090298,0.0090298
198,2485.01,1.42597,2.61585,1.85368,0.53843,0.19545,0.24826,0.1249,1.83524,2.80321,2.32206,0.00902485,0.00902485,0.00902485
199,2497.63,1.41806,2.61541,1.8503,0.24134,0.28555,0.23355,0.12751,1.80809,2.89657,2.27744,0.0090199,0.0090199,0.0090199
200,2510.1,1.41129,2.58094,1.84428,0.32319,0.26659,0.23169,0.1178,1.88427,2.86448,2.30201,0.00901495,0.00901495,0.00901495
201,2522.73,1.42917,2.59046,1.84975,0.47335,0.23475,0.25643,0.11662,1.87641,2.92089,2.33621,0.00901,0.00901,0.00901
202,2535.26,1.43043,2.59307,1.86242,0.50346,0.18743,0.2296,0.11318,1.86727,2.85698,2.30531,0.00900505,0.00900505,0.00900505
203,2548.02,1.42143,2.60444,1.85792,0.23381,0.19509,0.17191,0.08663,1.91795,3.00462,2.39831,0.0090001,0.0090001,0.0090001
204,2560.57,1.41374,2.60512,1.85118,0.29749,0.28172,0.23112,0.11971,1.87422,2.95499,2.34985,0.00899515,0.00899515,0.00899515
205,2573.17,1.43636,2.588,1.85778,0.27757,0.27735,0.21327,0.10626,1.83125,3.08744,2.33722,0.0089902,0.0089902,0.0089902
206,2585.61,1.42331,2.55473,1.85301,0.24857,0.29705,0.23547,0.12334,1.83239,2.90289,2.33383,0.00898525,0.00898525,0.00898525
207,2598.32,1.39861,2.50024,1.836,0.36103,0.19644,0.22976,0.11157,1.76929,2.93197,2.25992,0.0089803,0.0089803,0.0089803
208,2610.84,1.39213,2.51278,1.81859,0.3214,0.27334,0.25547,0.12592,1.84041,2.81384,2.28427,0.00897535,0.00897535,0.00897535
209,2623.46,1.40796,2.5451,1.83293,0.48897,0.20171,0.23436,0.11984,1.82022,2.73283,2.25528,0.0089704,0.0089704,0.0089704
210,2636.1,1.41451,2.53612,1.84663,0.333,0.30097,0.26099,0.11915,1.83351,2.79406,2.29562,0.00896545,0.00896545,0.00896545
211,2648.66,1.40819,2.5511,1.85896,0.33169,0.27219,0.22637,0.1043,1.90897,2.83516,2.4022,0.0089605,0.0089605,0.0089605
212,2661.29,1.41639,2.52578,1.83946,0.29443,0.23984,0.22969,0.1067,1.90582,2.8103,2.38087,0.00895555,0.00895555,0.00895555
213,2673.84,1.38552,2.47984,1.81002,0.24552,0.23795,0.18195,0.08906,1.88629,2.90343,2.33481,0.0089506,0.0089506,0.0089506
214,2686.47,1.41224,2.49622,1.84887,0.62994,0.22086,0.26997,0.12161,1.84262,2.78949,2.29762,0.00894565,0.00894565,0.00894565
215,2699.16,1.40224,2.54664,1.82909,0.36438,0.26577,0.26144,0.12577,1.88107,2.74013,2.31528,0.0089407,0.0089407,0.0089407
216,2711.68,1.39998,2.51129,1.82119,0.26195,0.29504,0.23314,0.10354,1.93973,2.71746,2.44176,0.00893575,0.00893575,0.00893575
217,2724.18,1.41521,2.52784,1.84666,0.34202,0.19529,0.19444,0.0909,1.88277,2.7754,2.37453,0.0089308,0.0089308,0.0089308
218,2736.79,1.40411,2.49069,1.83088,0.32798,0.33207,0.28317,0.12079,1.8769,2.83695,2.36015,0.00892585,0.00892585,0.00892585
219,2749.24,1.39364,2.46251,1.82097,0.2875,0.30106,0.26688,0.12128,1.83612,2.82123,2.29992,0.0089209,0.0089209,0.0089209
220,2761.75,1.41118,2.46287,1.83325,0.39234,0.24643,0.233,0.11522,1.86579,2.82912,2.37088,0.00891595,0.00891595,0.00891595
221,2774.19,1.39697,2.4778,1.8288,0.28442,0.25098,0.24056,0.1136,1.89365,2.79255,2.36314,0.008911,0.008911,0.008911
222,2786.99,1.40346,2.4914,1.84032,0.24022,0.28975,0.21402,0.11245,1.85073,2.90003,2.29986,0.00890605,0.00890605,0.00890605
223,2799.68,1.39064,2.48383,1.80838,0.27196,0.2384,0.23127,0.11211,1.84704,2.85673,2.3022,0.0089011,0.0089011,0.0089011
224,2812.15,1.38942,2.43481,1.80935,0.3481,0.2729,0.25373,0.13749,1.85782,2.78906,2.31991,0.00889615,0.00889615,0.00889615
225,2824.69,1.37828,2.44413,1.81538,0.35513,0.29854,0.26186,0.11827,1.89365,2.80055,2.37992,0.0088912,0.0088912,0.0088912
226,2837.23,1.38984,2.46633,1.83386,0.4383,0.29874,0.30034,0.1374,1.89923,2.71766,2.37741,0.00888625,0.00888625,0.00888625
227,2849.95,1.38272,2.42056,1.82592,0.35054,0.26969,0.24531,0.12328,1.85728,2.68973,2.3156,0.0088813,0.0088813,0.0088813
228,2862.57,1.38655,2.41862,1.81985,0.3208,0.28911,0.24006,0.11363,1.89787,2.76905,2.38333,0.00887635,0.00887635,0.00887635
229,2875.06,1.36427,2.39411,1.80397,0.48914,0.23457,0.27093,0.12677,1.87803,2.75785,2.35378,0.0088714,0.0088714,0.0088714
230,2887.65,1.3877,2.41778,1.82166,0.48894,0.21916,0.25162,0.10757,1.93894,2.80699,2.4263,0.00886645,0.00886645,0.00886645
231,2900.32,1.36309,2.41245,1.80376,0.46362,0.21898,0.2423,0.12048,1.88718,2.74103,2.35348,0.0088615,0.0088615,0.0088615
232,2912.81,1.37199,2.40151,1.80817,0.30979,0.26978,0.2382,0.12396,1.89839,2.81115,2.38149,0.00885655,0.00885655,0.00885655
233,2925.41,1.39598,2.41742,1.82051,0.43141,0.28172,0.27427,0.13179,1.84579,2.84252,2.34585,0.0088516,0.0088516,0.0088516
234,2938.05,1.38497,2.39953,1.80924,0.42269,0.2207,0.29248,0.15184,1.81486,2.76125,2.28113,0.00884665,0.00884665,0.00884665
235,2950.71,1.37037,2.40166,1.79131,0.23817,0.31851,0.24998,0.10634,1.91091,2.75672,2.37798,0.0088417,0.0088417,0.0088417
236,2963.38,1.38551,2.36087,1.81592,0.3116,0.29696,0.24504,0.11597,1.87104,2.81704,2.35003,0.00883675,0.00883675,0.00883675
237,2975.99,1.3537,2.38582,1.79488,0.33261,0.29313,0.25544,0.12393,1.9619,2.73406,2.43704,0.0088318,0.0088318,0.0088318
238,2988.49,1.38137,2.3976,1.80789,0.31054,0.34561,0.29061,0.12872,1.90018,2.70461,2.37924,0.00882685,0.00882685,0.00882685
239,3000.99,1.35064,2.33702,1.77762,0.50554,0.24842,0.28578,0.14364,1.8457,2.75541,2.32751,0.0088219,0.0088219,0.0088219
240,3013.49,1.36635,2.36434,1.80043,0.45381,0.28136,0.29287,0.12481,1.8584,2.85266,2.36582,0.00881695,0.00881695,0.00881695
241,3025.98,1.35663,2.33152,1.79319,0.37385,0.30626,0.28238,0.13655,1.85086,2.78463,2.35411,0.008812,0.008812,0.008812
242,3038.49,1.36976,2.35979,1.79242,0.36342,0.32754,0.2728,0.14742,1.85353,2.77133,2.34325,0.00880705,0.00880705,0.00880705
243,3051.19,1.38109,2.34889,1.79623,0.47328,0.24522,0.25147,0.12986,1.90618,2.83727,2.38832,0.0088021,0.0088021,0.0088021
244,3063.57,1.34618,2.33024,1.77073,0.27095,0.30453,0.2406,0.11124,1.91195,2.82914,2.38061,0.00879715,0.00879715,0.00879715
245,3076.1,1.36081,2.32761,1.79817,0.35186,0.249,0.24245,0.12291,1.89384,2.74313,2.3685,0.0087922,0.0087922,0.0087922
246,3088.62,1.37808,2.36447,1.80133,0.35327,0.27753,0.24168,0.12556,1.92396,2.76856,2.3654,0.00878725,0.00878725,0.00878725
247,3101.34,1.35796,2.30272,1.7815,0.42983,0.28537,0.28359,0.14511,1.87047,2.74122,2.33322,0.0087823,0.0087823,0.0087823
248,3113.8,1.37539,2.31965,1.79729,0.3218,0.33599,0.2446,0.11811,1.88574,2.68276,2.37373,0.00877735,0.00877735,0.00877735
249,3126.48,1.33205,2.25553,1.77313,0.40319,0.31684,0.30472,0.14844,1.85783,2.76102,2.35259,0.0087724,0.0087724,0.0087724
250,3139.04,1.34402,2.30329,1.77637,0.39218,0.27762,0.2823,0.13149,1.87264,2.77286,2.33368,0.00876745,0.00876745,0.00876745
251,3151.87,1.34917,2.3123,1.78663,0.36613,0.26558,0.27018,0.14085,1.84625,2.86161,2.36137,0.0087625,0.0087625,0.0087625
252,3164.38,1.33244,2.29228,1.75285,0.40989,0.22664,0.24594,0.13035,1.88176,2.73995,2.37442,0.00875755,0.00875755,0.00875755
253,3177.09,1.35165,2.29188,1.77106,0.37356,0.32797,0.29093,0.13772,1.81491,2.64955,2.31529,0.0087526,0.0087526,0.0087526
254,3189.69,1.32936,2.26627,1.76728,0.43873,0.3237,0.29278,0.14757,1.86276,2.68966,2.36546,0.00874765,0.00874765,0.00874765
255,3202.31,1.33235,2.24992,1.77334,0.30898,0.32067,0.28826,0.14922,1.95507,2.74482,2.45927,0.0087427,0.0087427,0.0087427
256,3214.87,1.33052,2.26315,1.76982,0.39022,0.25801,0.26085,0.14201,1.90906,2.6611,2.36735,0.00873775,0.00873775,0.00873775
257,3227.4,1.35499,2.28464,1.78778,0.4054,0.31282,0.29675,0.15377,1.8332,2.70853,2.33055,0.0087328,0.0087328,0.0087328
258,3240.05,1.34316,2.25373,1.77304,0.37191,0.31648,0.28406,0.14865,1.88927,2.72005,2.39473,0.00872785,0.00872785,0.00872785
259,3252.63,1.32954,2.24468,1.76667,0.49009,0.25008,0.29582,0.13987,1.87343,2.72241,2.40439,0.0087229,0.0087229,0.0087229
260,3265.18,1.31671,2.25677,1.75379,0.3723,0.34415,0.30576,0.14014,1.90441,2.65895,2.42641,0.00871795,0.00871795,0.00871795
261,3277.85,1.33711,2.24603,1.7648,0.55105,0.26305,0.31395,0.14947,1.88252,2.63306,2.43377,0.008713,0.008713,0.008713
262,3290.46,1.3322,2.20413,1.76326,0.34078,0.31102,0.30883,0.14615,1.91703,2.69445,2.44742,0.00870805,0.00870805,0.00870805
263,3303.14,1.3245,2.21694,1.75376,0.4852,0.24896,0.30673,0.13631,1.97663,2.67014,2.49776,0.0087031,0.0087031,0.0087031
264,3315.58,1.31293,2.19238,1.74726,0.4146,0.31164,0.29522,0.14695,1.87681,2.68207,2.40151,0.00869815,0.00869815,0.00869815
265,3328.18,1.32929,2.27195,1.76009,0.42066,0.26591,0.26251,0.13476,1.9374,2.71443,2.48263,0.0086932,0.0086932,0.0086932
266,3340.64,1.28443,2.17718,1.73233,0.45821,0.21415,0.25264,0.1117,1.93559,2.76801,2.45813,0.00868825,0.00868825,0.00868825
267,3353.19,1.31087,2.21475,1.74859,0.3006,0.31842,0.27006,0.13045,1.90073,2.74555,2.43186,0.0086833,0.0086833,0.0086833
268,3365.69,1.33374,2.22522,1.76955,0.51931,0.30088,0.32366,0.16229,1.87012,2.68872,2.3685,0.00867835,0.00867835,0.00867835
269,3378.23,1.3235,2.22111,1.74681,0.29488,0.33688,0.26898,0.14522,1.86154,2.71806,2.36277,0.0086734,0.0086734,0.0086734
270,3390.66,1.30674,2.23487,1.74392,0.39557,0.33736,0.31754,0.15026,1.86215,2.68924,2.39531,0.00866845,0.00866845,0.00866845
271,3403.39,1.31692,2.21774,1.75778,0.41459,0.34018,0.32667,0.14612,1.89138,2.57753,2.43541,0.0086635,0.0086635,0.0086635
272,3415.78,1.31055,2.16803,1.74382,0.46215,0.29696,0.29368,0.13978,1.84328,2.70848,2.38614,0.00865855,0.00865855,0.00865855
273,3428.29,1.30708,2.14377,1.72119,0.36292,0.35578,0.31823,0.13388,1.90743,2.74235,2.4657,0.0086536,0.0086536,0.0086536
274,3440.78,1.31936,2.19877,1.73068,0.43285,0.24286,0.27041,0.12244,1.98455,2.62429,2.51975,0.00864865,0.00864865,0.00864865
275,3453.39,1.30964,2.16924,1.73739,0.35642,0.2688,0.29133,0.1259,1.9732,2.66489,2.50737,0.0086437,0.0086437,0.0086437
276,3466.04,1.3138,2.14426,1.73778,0.43346,0.23056,0.26626,0.12864,1.94866,2.68385,2.46843,0.00863875,0.00863875,0.00863875
277,3478.68,1.30875,2.14976,1.74267,0.46335,0.27126,0.3148,0.13552,1.95324,2.65811,2.46576,0.0086338,0.0086338,0.0086338
278,3491.2,1.31067,2.13092,1.72825,0.30888,0.37913,0.28659,0.15769,1.88699,2.50578,2.39041,0.00862885,0.00862885,0.00862885
279,3503.82,1.29308,2.10706,1.72409,0.30988,0.35499,0.28393,0.14816,1.87901,2.56502,2.4424,0.0086239,0.0086239,0.0086239
280,3516.54,1.28637,2.08082,1.7142,0.44823,0.32111,0.3324,0.162,1.85452,2.67128,2.35021,0.00861895,0.00861895,0.00861895
281,3529.22,1.27528,2.06774,1.71812,0.51401,0.31638,0.35325,0.16763,1.87344,2.63127,2.43954,0.008614,0.008614,0.008614
282,3541.64,1.281,2.10979,1.72478,0.43089,0.33052,0.32336,0.15952,1.9536,2.72774,2.49322,0.00860905,0.00860905,0.00860905
283,3554.13,1.30622,2.11202,1.7242,0.41405,0.34384,0.32086,0.15661,1.91993,2.61249,2.47865,0.0086041,0.0086041,0.0086041
284,3566.44,1.2935,2.08265,1.72374,0.35032,0.30061,0.26855,0.13618,1.95969,2.64429,2.51117,0.00859915,0.00859915,0.00859915
285,3578.88,1.29094,2.07307,1.71262,0.3266,0.27352,0.23809,0.12653,2.01186,2.71946,2.53471,0.0085942,0.0085942,0.0085942
286,3591.25,1.27995,2.08037,1.71323,0.48036,0.26933,0.31538,0.15334,1.96364,2.65051,2.49392,0.00858925,0.00858925,0.00858925
287,3603.68,1.29527,2.07523,1.71023,0.32058,0.36682,0.27975,0.14648,1.91549,2.69803,2.4687,0.0085843,0.0085843,0.0085843
288,3616.19,1.29559,2.09285,1.71804,0.34366,0.33608,0.31453,0.17295,1.90056,2.75344,2.46955,0.00857935,0.00857935,0.00857935
289,3628.63,1.30485,2.08839,1.71479,0.46027,0.32076,0.3435,0.171,1.96749,2.73428,2.50415,0.0085744,0.0085744,0.0085744
290,3641.23,1.27963,2.02366,1.70663,0.47092,0.33617,0.32743,0.15813,1.92135,2.67778,2.44016,0.00856945,0.00856945,0.00856945
291,3653.78,1.2775,2.02506,1.69281,0.32383,0.34749,0.31223,0.15578,1.92665,2.74891,2.46777,0.0085645,0.0085645,0.0085645
292,3666.15,1.27093,2.01077,1.68721,0.41997,0.33962,0.33969,0.17128,1.9479,2.65658,2.49698,0.00855955,0.00855955,0.00855955
293,3678.66,1.26455,2.00823,1.68791,0.54551,0.30803,0.35649,0.17441,1.92582,2.80995,2.43806,0.0085546,0.0085546,0.0085546
294,3691.28,1.25413,2.00925,1.68466,0.4922,0.36344,0.36477,0.17083,1.89899,2.65785,2.45485,0.00854965,0.00854965,0.00854965
295,3703.71,1.27185,2.0137,1.68842,0.45619,0.3343,0.3319,0.16714,1.91812,2.70832,2.43866,0.0085447,0.0085447,0.0085447
296,3716.11,1.25263,2.02984,1.69208,0.45287,0.23804,0.2982,0.15962,1.90736,2.59841,2.47541,0.00853975,0.00853975,0.00853975
297,3728.68,1.24042,1.98543,1.67329,0.36285,0.34064,0.29529,0.15489,1.95832,2.57015,2.55272,0.0085348,0.0085348,0.0085348
298,3741.29,1.27763,1.98887,1.69257,0.32052,0.33301,0.2963,0.14957,1.97343,2.67578,2.53241,0.00852985,0.00852985,0.00852985
299,3753.86,1.24959,2.00423,1.67938,0.36483,0.37914,0.32508,0.15334,1.97924,2.66476,2.55471,0.0085249,0.0085249,0.0085249
300,3766.36,1.2784,2.03969,1.69846,0.36195,0.39136,0.3084,0.15454,1.90964,2.64993,2.48021,0.00851995,0.00851995,0.00851995
301,3778.76,1.23571,1.97524,1.67299,0.42653,0.31878,0.31075,0.14841,1.92132,2.74045,2.45344,0.008515,0.008515,0.008515
302,3791.12,1.25008,1.98024,1.66702,0.45172,0.30881,0.34086,0.17303,1.89916,2.64884,2.4633,0.00851005,0.00851005,0.00851005
303,3803.69,1.28686,2.0525,1.69861,0.42246,0.35542,0.33294,0.16852,1.91404,2.67219,2.48493,0.0085051,0.0085051,0.0085051
304,3816.2,1.2657,2.00767,1.67537,0.41708,0.35542,0.34357,0.16748,1.93453,2.68727,2.5811,0.00850015,0.00850015,0.00850015
305,3828.72,1.25313,1.97255,1.68225,0.35967,0.40723,0.34245,0.16075,1.99087,2.59687,2.5598,0.0084952,0.0084952,0.0084952
306,3841.28,1.27646,1.99822,1.68994,0.53552,0.33158,0.35232,0.17142,1.92951,2.51698,2.47088,0.00849025,0.00849025,0.00849025
307,3853.82,1.24881,1.95101,1.67154,0.38009,0.40987,0.31562,0.16163,1.85854,2.67254,2.3882,0.0084853,0.0084853,0.0084853
308,3866.42,1.21228,1.88157,1.65368,0.38865,0.37512,0.34566,0.17253,1.89838,2.69182,2.47432,0.00848035,0.00848035,0.00848035
309,3879.02,1.23341,1.95056,1.65733,0.44563,0.367,0.3494,0.16616,1.9419,2.62982,2.53173,0.0084754,0.0084754,0.0084754
310,3891.4,1.22097,1.96492,1.65857,0.41384,0.32806,0.33339,0.15829,1.98571,2.63695,2.56999,0.00847045,0.00847045,0.00847045
311,3903.95,1.20192,1.88986,1.63224,0.44374,0.37129,0.33099,0.15845,1.9012,2.61292,2.49272,0.0084655,0.0084655,0.0084655
312,3916.56,1.22891,1.92533,1.64874,0.44965,0.34,0.30973,0.158,1.94749,2.6738,2.55719,0.00846055,0.00846055,0.00846055
313,3928.99,1.23051,1.89565,1.66294,0.33294,0.39419,0.3261,0.16063,1.91767,2.67413,2.53609,0.0084556,0.0084556,0.0084556
314,3941.52,1.21719,1.88229,1.64969,0.33888,0.37467,0.30764,0.15245,1.9724,2.74448,2.60717,0.00845065,0.00845065,0.00845065
315,3953.96,1.24287,1.95236,1.66709,0.43878,0.34375,0.31221,0.15029,1.91008,2.70136,2.50302,0.0084457,0.0084457,0.0084457
316,3966.47,1.2218,1.91809,1.64893,0.35843,0.37877,0.31428,0.15522,1.93494,2.68538,2.53103,0.00844075,0.00844075,0.00844075
317,3979.06,1.21772,1.86455,1.64642,0.33226,0.38616,0.31495,0.15475,1.94567,2.62333,2.54633,0.0084358,0.0084358,0.0084358
318,3991.55,1.22033,1.90778,1.65482,0.41166,0.37048,0.33737,0.16219,2.00531,2.65131,2.53788,0.00843085,0.00843085,0.00843085
319,4004.05,1.23645,1.90784,1.64715,0.43045,0.33964,0.3298,0.16622,2.0399,2.66813,2.61398,0.0084259,0.0084259,0.0084259
320,4016.58,1.21261,1.85741,1.64605,0.30746,0.4252,0.31683,0.16405,2.00165,2.58861,2.63308,0.00842095,0.00842095,0.00842095
321,4029.03,1.20512,1.88218,1.65353,0.40594,0.3433,0.3297,0.15655,1.94045,2.68823,2.52303,0.008416,0.008416,0.008416
322,4041.54,1.19863,1.88548,1.62233,0.39507,0.40079,0.34703,0.17676,1.93132,2.5105,2.52332,0.00841105,0.00841105,0.00841105
323,4053.96,1.22347,1.90667,1.66082,0.41093,0.35143,0.34103,0.16298,1.98504,2.53057,2.56347,0.0084061,0.0084061,0.0084061
324,4066.38,1.19466,1.83787,1.64143,0.36442,0.39775,0.34528,0.16996,2.02599,2.50266,2.62114,0.00840115,0.00840115,0.00840115
325,4079.03,1.21792,1.8733,1.65221,0.40677,0.33929,0.32234,0.14701,1.99314,2.54776,2.60101,0.0083962,0.0083962,0.0083962
326,4091.44,1.21251,1.87161,1.63963,0.37907,0.3826,0.32604,0.15837,1.94106,2.53783,2.57853,0.00839125,0.00839125,0.00839125
327,4103.87,1.19653,1.80833,1.6332,0.52562,0.29295,0.30557,0.14388,1.97896,2.58273,2.60744,0.0083863,0.0083863,0.0083863
328,4116.35,1.20231,1.87996,1.63922,0.44758,0.39989,0.35256,0.14904,2.03546,2.52789,2.6334,0.00838135,0.00838135,0.00838135
329,4128.84,1.19813,1.82992,1.63414,0.47411,0.41145,0.3964,0.16196,2.01284,2.48253,2.65313,0.0083764,0.0083764,0.0083764
330,4141.34,1.18113,1.82883,1.61442,0.52063,0.36798,0.38745,0.16761,1.97385,2.45265,2.59479,0.00837145,0.00837145,0.00837145
331,4153.82,1.20051,1.85296,1.62714,0.55943,0.3723,0.36904,0.16641,1.96748,2.5304,2.57619,0.0083665,0.0083665,0.0083665
332,4166.28,1.19605,1.83887,1.62785,0.39806,0.3785,0.33219,0.16228,2.01802,2.56846,2.62314,0.00836155,0.00836155,0.00836155
333,4178.68,1.17685,1.81287,1.61303,0.36053,0.38571,0.32561,0.15727,2.03773,2.59559,2.65023,0.0083566,0.0083566,0.0083566
334,4190.99,1.20022,1.81071,1.63027,0.45738,0.31511,0.3301,0.1609,1.98519,2.6597,2.59804,0.00835165,0.00835165,0.00835165
335,4203.53,1.17924,1.77463,1.61236,0.5302,0.28744,0.34102,0.16441,1.99484,2.76715,2.63157,0.0083467,0.0083467,0.0083467
336,4216.07,1.18438,1.77933,1.60951,0.59433,0.32213,0.35455,0.17036,1.98941,2.72451,2.64491,0.00834175,0.00834175,0.00834175
337,4228.67,1.19042,1.83935,1.62442,0.43419,0.36389,0.33791,0.1583,2.03163,2.62691,2.65865,0.0083368,0.0083368,0.0083368
338,4241.17,1.18323,1.79605,1.62402,0.47796,0.31986,0.32698,0.15025,2.01192,2.62187,2.66271,0.00833185,0.00833185,0.00833185
339,4253.68,1.1679,1.78493,1.60055,0.4674,0.32684,0.32769,0.1556,2.05609,2.59506,2.68736,0.0083269,0.0083269,0.0083269
340,4266.07,1.20988,1.82537,1.62123,0.45777,0.33973,0.33991,0.15726,2.06373,2.58795,2.68744,0.00832195,0.00832195,0.00832195
341,4278.62,1.19043,1.80295,1.62094,0.46642,0.31925,0.32591,0.1489,2.06428,2.52416,2.71347,0.008317,0.008317,0.008317
342,4290.94,1.18383,1.74916,1.60981,0.36395,0.36673,0.33355,0.16137,2.05074,2.62291,2.68951,0.00831205,0.00831205,0.00831205
343,4303.36,1.16492,1.75768,1.5945,0.47242,0.30444,0.30791,0.14709,2.05554,2.70689,2.70711,0.0083071,0.0083071,0.0083071
344,4315.83,1.1624,1.75565,1.59676,0.46987,0.33964,0.31956,0.15274,2.04136,2.62203,2.65404,0.00830215,0.00830215,0.00830215
345,4328.41,1.1845,1.73534,1.60145,0.38849,0.33563,0.31742,0.15039,2.05861,2.60839,2.6977,0.0082972,0.0082972,0.0082972
346,4340.97,1.17434,1.72951,1.58005,0.42574,0.29722,0.31184,0.13845,2.06447,2.61843,2.71219,0.00829225,0.00829225,0.00829225
347,4353.44,1.15024,1.71095,1.56959,0.37184,0.37467,0.32989,0.15893,2.06568,2.61479,2.73937,0.0082873,0.0082873,0.0082873
348,4365.92,1.15838,1.75976,1.5916,0.37135,0.38607,0.35485,0.16976,2.07845,2.579,2.73925,0.00828235,0.00828235,0.00828235
349,4378.57,1.1486,1.71467,1.5844,0.40377,0.41064,0.34607,0.18448,2.01353,2.63066,2.68221,0.0082774,0.0082774,0.0082774
350,4391.05,1.17209,1.76148,1.6053,0.42827,0.4137,0.352,0.17971,2.01229,2.67345,2.69494,0.00827245,0.00827245,0.00827245
351,4403.69,1.15258,1.69607,1.57457,0.56214,0.3277,0.35475,0.17128,2.03462,2.63522,2.68966,0.0082675,0.0082675,0.0082675
352,4416.1,1.16198,1.72433,1.58869,0.41845,0.38101,0.33033,0.15916,2.03073,2.59492,2.66058,0.00826255,0.00826255,0.00826255
353,4428.41,1.13373,1.71988,1.57897,0.48994,0.3385,0.33261,0.15719,2.0159,2.67714,2.67199,0.0082576,0.0082576,0.0082576
354,4440.94,1.16582,1.7493,1.59302,0.52952,0.31629,0.34653,0.17205,2.00512,2.71619,2.6686,0.00825265,0.00825265,0.00825265
355,4453.51,1.14369,1.73465,1.57306,0.50472,0.33968,0.33605,0.1518,2.02524,2.52357,2.71482,0.0082477,0.0082477,0.0082477
356,4466.16,1.15551,1.70142,1.5804,0.41255,0.38317,0.33728,0.15927,2.04978,2.55932,2.73241,0.00824275,0.00824275,0.00824275
357,4478.85,1.12691,1.68716,1.55945,0.35859,0.41352,0.32328,0.15545,2.01015,2.58424,2.67946,0.0082378,0.0082378,0.0082378
358,4491.3,1.17907,1.73568,1.60364,0.41572,0.34517,0.31149,0.14652,2.03011,2.55212,2.69304,0.00823285,0.00823285,0.00823285
359,4503.7,1.14698,1.68473,1.57496,0.402,0.35524,0.33147,0.1554,1.99202,2.61768,2.67091,0.0082279,0.0082279,0.0082279
360,4516.12,1.16963,1.70116,1.58634,0.44284,0.32779,0.32388,0.1602,1.9839,2.66207,2.61687,0.00822295,0.00822295,0.00822295
361,4528.56,1.15281,1.6933,1.57106,0.57249,0.30844,0.351,0.17748,1.98358,2.6004,2.60398,0.008218,0.008218,0.008218
362,4541.27,1.15357,1.71054,1.57885,0.3955,0.3236,0.32976,0.16502,1.97988,2.60733,2.61924,0.00821305,0.00821305,0.00821305
363,4553.7,1.14496,1.70158,1.57962,0.33607,0.38021,0.33446,0.16549,1.98147,2.61578,2.65643,0.0082081,0.0082081,0.0082081
364,4566.31,1.14272,1.66751,1.55736,0.47916,0.36691,0.35932,0.16981,2.02387,2.58217,2.67747,0.00820315,0.00820315,0.00820315
365,4578.68,1.13337,1.62688,1.54929,0.44808,0.34948,0.35173,0.16115,2.08514,2.55513,2.7916,0.0081982,0.0081982,0.0081982
366,4591.11,1.13358,1.67848,1.55273,0.49331,0.35221,0.35836,0.17503,2.05453,2.48238,2.76243,0.00819325,0.00819325,0.00819325
367,4603.55,1.14275,1.62911,1.55557,0.54756,0.34627,0.34221,0.16676,2.02658,2.67463,2.73663,0.0081883,0.0081883,0.0081883
368,4616.08,1.13466,1.62971,1.55615,0.49881,0.34348,0.35135,0.16968,1.99385,2.63034,2.63293,0.00818335,0.00818335,0.00818335
369,4628.58,1.1202,1.65625,1.55495,0.47212,0.38242,0.37545,0.18295,1.9896,2.60742,2.60429,0.0081784,0.0081784,0.0081784
370,4640.91,1.12586,1.65804,1.56136,0.43675,0.35435,0.36864,0.18606,1.98226,2.71251,2.62324,0.00817345,0.00817345,0.00817345
